Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Sanguine,Impulsive,Spontaneous,Act impulsively,Impulsivity,"[ 0.0129811   0.01875525  0.00295513 ... -0.02248051 -0.03490282
  0.03559056]",2
Sanguine,Impulsive,Rash,React,Spontaneity,"[-0.00942944  0.03155177  0.00878617 ...  0.00724075 -0.03756088
  0.01571313]",2
Sanguine,Impulsive,Unthinking,Jump into,Rashness,"[ 0.0075846   0.030669   -0.00102556 ...  0.00201167 -0.02177334
  0.03024826]",2
Sanguine,Impulsive,Hasty,Rush,Haste,"[ 0.01033576  0.0389197   0.00718978 ... -0.02075912 -0.04411678
  0.02835036]",2
Choleric,Independent,Self-reliant,Manage,Independence,"[ 0.04808781 -0.01263926  0.01981539 ... -0.02135864 -0.02964592
  0.00966077]",0
Choleric,Independent,Self-sufficient,Sustain,Self-reliance,"[ 0.05472337 -0.01502741  0.02031808 ... -0.01613495 -0.03368818
  0.01137813]",0
Choleric,Independent,Autonomous,Support,Autonomy,"[ 0.02236127 -0.02410102  0.0357525  ... -0.00513543 -0.03193784
  0.02995868]",0
Choleric,Independent,Individualistic,Operate,Self-sufficiency,"[ 0.03390706  0.00887712  0.0135813  ... -0.01502104 -0.03886531
  0.01464378]",0
Choleric,Decisive,Determined,Decide,Decisiveness,"[ 0.02720248 -0.01357229 -0.02524807 ... -0.00617087  0.00161058
  0.03344211]",0
Choleric,Decisive,Resolute,Resolve,Determination,"[ 0.01973311 -0.00393764 -0.00399004 ...  0.00960454 -0.00942488
  0.03114178]",0
Choleric,Decisive,Assertive,Determine,Resolution,"[ 0.01747816 -0.00604202 -0.01271687 ... -0.00507394 -0.00919863
  0.02977314]",0
Choleric,Decisive,Unwavering,Conclude,Assertion,"[ 0.02144833 -0.01948059 -0.01401634 ...  0.00309162  0.0079769
  0.03036368]",0
Choleric,Goal-oriented,Ambitious,Aim,Goal-orientation,"[ 0.0273471   0.02222214 -0.00654622 ... -0.00519147 -0.01516483
 -0.00454385]",0
Choleric,Goal-oriented,Driven,Pursue,Ambition,"[ 0.02404615  0.01796935  0.00269214 ... -0.01876702 -0.01849146
 -0.00212289]",0
Choleric,Goal-oriented,Determined,Aspire,Drive,"[ 0.02057452 -0.00249371 -0.03829272 ...  0.00124965 -0.02221097
  0.00667222]",0
Choleric,Goal-oriented,Focused,Target,Focus,"[ 0.01992336  0.01381393  0.00888576 ... -0.01045826 -0.01065388
  0.0045595 ]",0
Choleric,Practical,Realistic,Implement,Practicality,"[ 0.01123024  0.02319036 -0.02013812 ... -0.01134635 -0.01458936
  0.01715224]",0
Choleric,Practical,Efficient,Utilize,Realism,"[ 0.0204057   0.03468799 -0.0188282  ... -0.01892998 -0.007209
  0.02335715]",0
Choleric,Practical,Sensible,Apply,Efficiency,"[ 0.02235555  0.01036914 -0.00820012 ... -0.01726785  0.00457809
  0.01100089]",0
Choleric,Practical,Utilitarian,Operate,Sensibility,"[ 0.02113244  0.03840432 -0.01542551 ... -0.01113692 -0.004511
  0.00553069]",0
Choleric,Leader,Commanding,Lead,Leadership,"[ 0.01724764 -0.01987504  0.00421656 ... -0.01952189 -0.00256737
 -0.00580925]",0
Choleric,Leader,Dominant,Guide,Dominance,"[-0.00054616  0.00143968  0.02402237 ... -0.01615127 -0.0141976
  0.01799914]",0
Choleric,Leader,Controlling,Direct,Control,"[ 0.01255465  0.00054709  0.01720396 ... -0.04013247  0.00470989
 -0.00278277]",0
Choleric,Leader,Influential,Command,Influence,"[ 0.0220756  -0.0331278  -0.00854818 ... -0.03557425  0.00992251
  0.01431892]",0
Melancholic,Analytical,Logical,Analyze,Analysis,"[ 0.02053188  0.02067698 -0.02173622 ...  0.00798059  0.01449565
  0.03682679]",1
Melancholic,Analytical,Rational,Examine,Rationality,"[-0.00200216  0.01200552 -0.0045263  ...  0.01619626  0.00618918
  0.02137131]",1
Melancholic,Analytical,Objective,Assess,Objectivity,"[ 0.01050826  0.03137337 -0.02963209 ...  0.01627721  0.02386314
  0.01888156]",1
Melancholic,Analytical,Critical,Evaluate,Critique,"[ 0.02256962  0.02021738 -0.03212746 ... -0.00105237  0.01893704
  0.02051513]",1
Melancholic,Detail-oriented,Meticulous,Detail,Attention to detail,"[ 0.0104042   0.04071017  0.01125964 ... -0.02714011  0.01754748
 -0.00796217]",1
Melancholic,Detail-oriented,Thorough,Specify,Thoroughness,"[ 0.00040561  0.02622992 -0.00367144 ... -0.01220556  0.01683525
 -0.00785395]",1
Melancholic,Detail-oriented,Precise,Elaborate,Precision,"[ 0.01384052  0.03114307  0.02704609 ... -0.02143732  0.00537067
  0.00128692]",1
Melancholic,Detail-oriented,Careful,Refine,Carefulness,"[ 0.05599466  0.0333935   0.01308685 ... -0.02593452  0.00828111
  0.00616973]",1
Melancholic,Deep thinker,Reflective,Contemplate,Deep thought,"[ 0.0400571  -0.03545899 -0.00441474 ...  0.00431248  0.01861809
  0.0220314 ]",1
Melancholic,Deep thinker,Introspective,Ponder,Introspection,"[ 0.00538551 -0.02425065  0.01399456 ...  0.00156857  0.01821268
  0.02312206]",1
Melancholic,Deep thinker,Philosophical,Meditate,Philosophy,"[ 0.01033267 -0.02838241 -0.01998242 ...  0.00608146  0.03376387
  0.01030536]",1
Melancholic,Deep thinker,Pensive,Reflect,Contemplation,"[ 0.02935948 -0.02431421  0.01764419 ... -0.00829477  0.02645204
  0.00416876]",1
Melancholic,Introverted,Reserved,Withdraw,Introversion,"[-0.00473854 -0.01456541  0.00058956 ... -0.01755507 -0.00152153
  0.0184829 ]",1
Melancholic,Introverted,Quiet,Retreat,Quietness,"[-2.36501786e-04  2.98673101e-03  7.59224466e-04 ... -1.37457708e-02
 -8.12974904e-05  4.97471228e-05]",1
Melancholic,Introverted,Shy,Isolate,Shyness,"[-0.01365869 -0.03602291 -0.02337201 ... -0.02434405 -0.01287247
  0.03710931]",1
Melancholic,Introverted,Retiring,Recede,Reserve,"[-0.0014728   0.01118355  0.01237312 ... -0.00851309  0.00732353
  0.00889343]",1
Melancholic,Sensitive,Emotional,Feel,Sensitivity,"[ 0.03246044 -0.00945915 -0.00615353 ... -0.00831853  0.02131578
  0.00163465]",1
Melancholic,Sensitive,Touchy,Perceive,Emotionality,"[ 0.0245992  -0.0027517  -0.0196565  ... -0.01689945  0.0313704
 -0.00318025]",1
Melancholic,Sensitive,Vulnerable,Sense,Vulnerability,"[ 0.0198903   0.00259846  0.01719805 ... -0.01062189  0.00602079
  0.00830479]",1
Melancholic,Sensitive,Passionate,Experience,Passion,"[ 0.00586498 -0.02005757  0.00534126 ...  0.01238369  0.01404773
 -0.00713158]",1
Phlegmatic,Patient,Tolerant,Wait,Patience,"[ 0.02456534 -0.00184764 -0.01593306 ... -0.00875945  0.01445944
  0.01596299]",3
Phlegmatic,Patient,Forbearing,Endure,Tolerance,"[ 0.04268019  0.00923441 -0.00827732 ... -0.01309268  0.00690151
  0.03019316]",3
Phlegmatic,Patient,Stoic,Bear,Forbearance,"[ 0.0190201  -0.00769377 -0.02130135 ... -0.00125778  0.01415973
  0.04905413]",3
Phlegmatic,Patient,Enduring,Tolerate,Endurance,"[ 0.02690953  0.01926336 -0.00531806 ... -0.01458378  0.00394183
  0.02697182]",3
Phlegmatic,Relaxed,Easygoing,Relax,Relaxation,"[ 0.03665839  0.01060475 -0.03448094 ... -0.02655666  0.01010862
  0.03004334]",4
Phlegmatic,Relaxed,Calm,Unwind,Calmness,"[ 0.04607262  0.01817633 -0.05859749 ... -0.01148344  0.0197593
  0.01202498]",4
Phlegmatic,Relaxed,Peaceful,Rest,Peacefulness,"[ 0.04489836  0.01535426 -0.02271998 ... -0.00595079  0.02443955
  0.01945686]",4
Phlegmatic,Relaxed,Laid-back,Chill,Ease,"[ 0.04415711 -0.00912515 -0.06776696 ... -0.01776307 -0.00137817
  0.0200461 ]",4
Phlegmatic,Consistent,Stable,Maintain,Consistency,"[ 0.04812058  0.00902642  0.00403292 ... -0.03005249  0.00702902
  0.01439348]",3
Phlegmatic,Consistent,Steady,Continue,Stability,"[ 0.04392941  0.01899969  0.00331905 ... -0.0381764  -0.00043701
  0.0258443 ]",3
Phlegmatic,Consistent,Regular,Persist,Regularity,"[ 0.03445756  0.025764    0.0295803  ... -0.03822636  0.01144099
  0.01212191]",3
Phlegmatic,Consistent,Unchanging,Uphold,Uniformity,"[ 3.32428366e-02 -6.41487641e-05  1.28110657e-02 ... -2.74314731e-02
  4.41218913e-03  4.80702473e-03]",3
Phlegmatic,Peaceful,Harmonious,Pacify,Peace,"[ 0.03177183 -0.00414027 -0.02978609 ... -0.00787677  0.02083703
  0.02099589]",4
Phlegmatic,Peaceful,Quiet,Soothe,Tranquility,"[ 0.03441984 -0.02263333 -0.04333356 ... -0.00674905  0.01675349
  0.01845838]",4
Phlegmatic,Peaceful,Tranquil,Settle,Serenity,"[ 0.03400411 -0.02530475 -0.04770971 ... -0.01341836  0.00765298
  0.01155128]",4
Phlegmatic,Peaceful,Serene,Quiet,Harmony,"[ 0.03468601 -0.01949689 -0.01904933 ... -0.01546884  0.00650712
  0.00174392]",4
Phlegmatic,Receptive,Open-minded,Receive,Receptiveness,"[ 0.04574146 -0.0090734  -0.03482458 ... -0.01143537  0.00569248
  0.01925577]",4
Phlegmatic,Receptive,Accepting,Accept,Openness,"[ 0.02902173  0.00847021  0.00262156 ... -0.01482102  0.00199201
  0.01447394]",4
Phlegmatic,Receptive,Willing,Welcome,Willingness,"[ 0.03246222 -0.00555959 -0.01810838 ... -0.00832494  0.00690255
  0.02020225]",4
Phlegmatic,Receptive,Accommodating,Embrace,Accommodation,"[ 0.02164528 -0.00988978  0.00114057 ... -0.03247521  0.01687895
  0.01991075]",4
