Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Socializers,Cooperative,United,Work together,Unity,"[-0.01071545 -0.01829891  0.02913036 ...  0.01436943 -0.01101995
  0.01435493]",3
Killers,Competitive,Aggressive,Compete,Competitiveness,"[ 0.06812718  0.02217563 -0.00051662 ...  0.00608329  0.01197369
 -0.01435272]",1
Killers,Competitive,Ambitious,Strive,Ambition,"[ 0.05431775  0.0324251   0.00369992 ...  0.01205238 -0.00450269
 -0.03339557]",1
Killers,Competitive,Driven,Surpass,Drive,"[ 0.05420695  0.01269803 -0.01213128 ...  0.01647156 -0.01302803
 -0.02165121]",1
Killers,Competitive,Determined,Challenge,Determination,"[ 0.05279996  0.01611788  0.002442   ...  0.0029891  -0.01031683
 -0.02280124]",1
Killers,Dominating,Controlling,Dominate,Domination,"[ 0.03679654  0.03610227  0.04932241 ... -0.0086712   0.0010378
 -0.01559225]",1
Killers,Dominating,Commanding,Control,Control,"[ 0.04963482  0.03914362  0.02788836 ... -0.01271727  0.01315073
 -0.02690389]",1
Killers,Dominating,Dictatorial,Command,Command,"[ 0.05213885  0.03791653  0.03087778 ... -0.0096312   0.00577872
 -0.03122538]",1
Killers,Dominating,Imperious,Dictate,Dictatorship,"[ 4.09624241e-02  3.20385657e-02  3.31301689e-02 ...  2.99551357e-05
 -7.63440225e-03 -3.28299776e-02]",1
Killers,Provocative,Challenging,Provoke,Provocation,"[ 0.04445121 -0.02302778 -0.02062127 ... -0.00619952 -0.0312016
 -0.04564064]",1
Killers,Provocative,Stimulating,Challenge,Challenge,"[ 0.03862907 -0.00921309 -0.02607749 ... -0.01263755 -0.02789718
 -0.03653714]",1
Killers,Provocative,Exciting,Excite,Excitement,"[ 0.03147922  0.0054122  -0.05593868 ...  0.01195552 -0.0252958
 -0.0463962 ]",1
Killers,Provocative,Stirring,Stimulate,Stimulation,"[ 0.04537551 -0.01308747 -0.04501139 ...  0.00117465 -0.02588085
 -0.01778608]",1
Killers,Intimidating,Frightening,Intimidate,Intimidation,"[ 0.01251841  0.00458962 -0.05985559 ... -0.00196228 -0.04370012
 -0.01846933]",1
Killers,Intimidating,Terrifying,Frighten,Fright,"[-0.00043088  0.01821557 -0.06590322 ...  0.00795227 -0.03404221
 -0.01504764]",1
Killers,Intimidating,Alarming,Terrify,Terror,"[ 0.00150301  0.02080719 -0.05038391 ...  0.00150471 -0.01992207
 -0.02856904]",1
Killers,Intimidating,Menacing,Alarm,Alarm,"[ 0.0182972   0.02896579 -0.04488263 ...  0.00014967 -0.01729343
 -0.03934759]",1
