Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Novelty Seeking,Curious,Examining,Inspect,Investigation,"[ 0.01170522 -0.01150803 -0.01799954 ... -0.01314866 -0.04104716
  0.00148682]",2
Novelty Seeking,Explorative,Discovering,Discover,Exploration,"[ 0.013698   -0.00778429 -0.01181269 ... -0.0341419  -0.03172634
  0.01469958]",2
Novelty Seeking,Explorative,Searching,Search,Discovery,"[ 0.02211022 -0.00394505 -0.01062963 ... -0.01933338 -0.0201097
 -0.00541185]",2
Novelty Seeking,Explorative,Examining,Examine,Search,"[ 0.01525908 -0.01024208 -0.01418016 ... -0.02036086 -0.02737387
  0.00825378]",2
Novelty Seeking,Explorative,Inspecting,Investigate,Examination,"[ 0.01342564  0.00238836 -0.02642017 ... -0.02270965 -0.02948405
 -0.00419936]",2
Novelty Seeking,Explorative,Scrutinizing,Inspect,Scrutiny,"[ 0.00098215  0.01029509 -0.00159068 ... -0.02425837 -0.02303564
 -0.01123101]",2
Novelty Seeking,Explorative,Investigative,Seek out,Investigation,"[ 0.02296587 -0.01856593 -0.02095914 ... -0.0285847  -0.03389137
  0.00498709]",2
Novelty Seeking,Excitable,Volatile,Get excited,Excitability,"[ 0.00925632 -0.00726543 -0.05963049 ...  0.00335939 -0.03409989
  0.00806696]",2
Novelty Seeking,Excitable,Mercurial,React sharply,Volatile nature,"[ 0.02000903  0.01789043 -0.03689901 ... -0.01681641 -0.04248977
  0.01802284]",2
Novelty Seeking,Excitable,Impetuous,Flare up,Impetuosity,"[ 0.01245375 -0.01063649 -0.0553335  ... -0.01585831 -0.03018865
  0.00033981]",2
Novelty Seeking,Excitable,Capricious,Erupt,Capriciousness,"[ 0.03276046 -0.01960065 -0.03925986 ... -0.00330093 -0.01554585
  0.0172878 ]",2
Novelty Seeking,Excitable,Fickle,Overreact,Overreaction,"[ 0.02185352 -0.00551639 -0.04994657 ...  0.00291721 -0.02741155
  0.00759118]",2
Novelty Seeking,Excitable,Overzealous,Spur into action,Restlessness,"[ 0.02755102  0.01118302 -0.02670731 ... -0.00627415 -0.02518863
 -0.00804594]",2
Novelty Seeking,Thrill-seeking,Risk-taking,Seek thrills,Thrill-seeking,"[ 0.02822537  0.01326185 -0.01392283 ... -0.00953503 -0.02769096
 -0.01500572]",2
Novelty Seeking,Thrill-seeking,Daredevil,Take risks,Daring,"[ 0.04715966  0.00676654 -0.01270128 ... -0.01657821 -0.03914541
 -0.00822401]",2
Novelty Seeking,Thrill-seeking,Audacious,Push limits,Risk-taking,"[ 0.03561943  0.01884849 -0.00088493 ... -0.01913453 -0.03592053
 -0.00684613]",2
Novelty Seeking,Thrill-seeking,Reckless,Chase excitement,Excitement,"[ 0.04451974  0.00245398 -0.02988817 ... -0.00909146 -0.03582603
 -0.00619711]",2
Novelty Seeking,Thrill-seeking,Fearless,Test boundaries,Adrenaline rush,"[ 0.02712786  0.00265938 -0.0083476  ... -0.00163148 -0.04682262
 -0.01093747]",2
Novelty Seeking,Thrill-seeking,Extreme,Jump in,Adventure,"[ 0.02150079  0.03875092 -0.00694736 ... -0.00771525 -0.02155902
  0.00402503]",2
Harm Avoidance,Cautious,Careful,Be wary,Cautiousness,"[ 0.0743508   0.02685221  0.03526591 ... -0.03642951 -0.00941319
  0.00484086]",2
Harm Avoidance,Cautious,Guarded,Tread carefully,Prudence,"[ 0.0652611   0.02293846  0.0390815  ... -0.03970781 -0.01560285
 -0.00108038]",2
Harm Avoidance,Cautious,Wary,Act prudently,Wariness,"[ 0.05261359  0.03004339  0.02480011 ... -0.01943629 -0.01086323
  0.0156545 ]",2
Harm Avoidance,Cautious,Prudent,Guard,Guardedness,"[ 0.05775794  0.02537711  0.0312287  ... -0.03356328  0.00350754
 -0.00165334]",2
Harm Avoidance,Cautious,Circumspect,Stay alert,Alertness,"[ 0.06329149  0.04528197 -0.00216388 ... -0.03155464  0.00590321
  0.00187536]",2
Harm Avoidance,Cautious,Watchful,Be vigilant,Protection,"[ 0.06914702  0.04530217  0.03037271 ... -0.02531059 -0.00299949
  0.00819005]",2
Harm Avoidance,Anxious,Nervous,Worry,Anxiety,"[ 0.01479673  0.02010289  0.00587441 ... -0.03884788  0.00085884
  0.02169695]",2
Harm Avoidance,Anxious,Apprehensive,Fret,Nervousness,"[ 4.48829123e-05  1.33240800e-02 -2.32700189e-03 ... -3.00407987e-02
  1.17509980e-02  2.15012077e-02]",2
Harm Avoidance,Anxious,Worried,Stress,Apprehension,"[ 0.02291697  0.01367578  0.0059971  ... -0.0377386  -0.00565856
  0.01763416]",2
Harm Avoidance,Anxious,Uneasy,Panic,Unease,"[ 0.01730906  0.00830284  0.00212732 ... -0.03159056 -0.00764534
 -0.00271792]",2
Harm Avoidance,Anxious,Restless,Agitate,Restlessness,"[ 0.01239942  0.01700799  0.01037503 ... -0.01552804 -0.01627185
  0.00436702]",2
Harm Avoidance,Anxious,Edgy,Overthink,Tension,"[ 0.02325005  0.01816613 -0.01746992 ... -0.02941876 -0.01070215
  0.00217767]",2
Harm Avoidance,Shy,Bashful,Withdraw,Shyness,"[ 0.03313084 -0.01056855 -0.00225657 ... -0.0304319  -0.01591823
  0.023299  ]",2
Harm Avoidance,Shy,Timid,Hesitate,Timidity,"[ 0.01995794  0.02256616  0.00889822 ... -0.02971355 -0.00603061
  0.02807081]",2
Harm Avoidance,Shy,Reserved,Recoil,Reservedness,"[ 0.03834977  0.04455724  0.01661553 ... -0.04072226  0.00100394
 -0.0007673 ]",2
Harm Avoidance,Shy,Retiring,Shrink away,Introversion,"[-0.01908407  0.00987026  0.02242886 ... -0.05089084 -0.00240114
  0.01278523]",2
Harm Avoidance,Shy,Diffident,Avoid attention,Reticence,"[ 0.03277871  0.02133026  0.01058228 ... -0.04772194  0.02190268
  0.00838297]",2
Harm Avoidance,Shy,Self-conscious,Stay quiet,Self-doubt,"[ 3.95641513e-02  1.03648603e-02  3.88609988e-06 ... -3.66916060e-02
  1.67022329e-02  2.37651449e-02]",2
Harm Avoidance,Fearful,Frightened,Fear,Fearfulness,"[ 0.00094254  0.00771869 -0.0010112  ... -0.01954639  0.00724073
  0.02402637]",2
Harm Avoidance,Fearful,Scared,Flinch,Fright,"[-0.00555828  0.0191322  -0.02292061 ... -0.03361299 -0.01705516
  0.02011221]",2
Harm Avoidance,Fearful,Afraid,Shudder,Panic,"[-0.00724345  0.00982087 -0.00677685 ... -0.02359676  0.0079989
  0.00395131]",2
Harm Avoidance,Fearful,Trepid,Cower,Trepidation,"[ 0.00714884  0.00914706  0.01242932 ... -0.02937446  0.0027232
  0.00174212]",2
Harm Avoidance,Fearful,Panicky,Avoid risk,Nervousness,"[ 0.01818688  0.00286078  0.01977699 ... -0.03549352  0.01075454
  0.0153048 ]",2
Harm Avoidance,Fearful,Hesitant,Hold back,Hesitation,"[ 0.01644603  0.00864153  0.00889729 ... -0.02946645 -0.01381095
 -0.00026084]",2
Harm Avoidance,Pessimistic,Cynical,Doubt,Pessimism,"[ 0.02542175  0.02338861  0.00304594 ... -0.0313555  -0.00066689
  0.00831327]",2
Harm Avoidance,Pessimistic,Negative,Disbelieve,Cynicism,"[ 0.03047889  0.03179355 -0.00703039 ... -0.01934208 -0.00217032
  0.00979193]",2
Harm Avoidance,Pessimistic,Doubtful,Distrust,Negativity,"[ 0.01369793  0.0196041  -0.01231126 ... -0.02918605 -0.00593185
  0.01649327]",2
Harm Avoidance,Pessimistic,Gloomy,Despair,Skepticism,"[ 0.02214492  0.02463885  0.00671559 ... -0.01372414  0.00022313
  0.0094499 ]",2
Harm Avoidance,Pessimistic,Skeptical,Expect failure,Hopelessness,"[ 0.0253929   0.02119087  0.0195191  ... -0.02319399 -0.01814855
  0.00156446]",2
Harm Avoidance,Pessimistic,Hopeless,Lose hope,Despair,"[ 0.02712082 -0.00064677  0.01267765 ... -0.00691373 -0.01551881
  0.01090471]",2
Harm Avoidance,Avoidant,Evasive,Avoid,Avoidance,"[ 0.03047026  0.03964874  0.04554714 ... -0.02838424 -0.00921445
  0.01596883]",2
Harm Avoidance,Avoidant,Unassertive,Evade,Evasion,"[ 0.03206457  0.03309338  0.03175021 ... -0.03292191 -0.02234804
  0.02173361]",2
Harm Avoidance,Avoidant,Fearful,Withdraw,Hesitation,"[ 0.0056145   0.01773942  0.03449331 ... -0.02041228 -0.01228917
 -0.00171347]",2
Harm Avoidance,Avoidant,Apprehensive,Hesitate,Fearfulness,"[ 0.00439318  0.02723553  0.02627809 ... -0.02218318 -0.00235494
  0.0161734 ]",2
Harm Avoidance,Avoidant,Timorous,Back away,Apprehension,"[ 0.01052144  0.01736562  0.01184975 ... -0.0248402   0.00260409
  0.01480656]",2
Harm Avoidance,Avoidant,Withdrawn,Sidestep,Timidity,"[ 0.01346711  0.01720413  0.01588428 ... -0.0379688  -0.01508623
  0.02203848]",2
Reward Dependence,Warm,Friendly,Embrace,Warmth,"[ 0.00337828 -0.05089703 -0.00263478 ... -0.03161737 -0.00076568
  0.00253815]",0
Reward Dependence,Warm,Affectionate,Cherish,Friendliness,"[ 0.03082966 -0.03667618 -0.00394996 ... -0.03111486  0.01530075
  0.01535779]",0
Reward Dependence,Warm,Loving,Adore,Affection,"[ 0.03328817 -0.03584427  0.00780054 ... -0.0175255   0.00919611
  0.00352016]",0
Reward Dependence,Warm,Cordial,Welcome,Cordiality,"[ 0.0115772  -0.03251866 -0.01934969 ... -0.03205277  0.00916237
  0.01088614]",0
Reward Dependence,Warm,Genial,Accept,Kindness,"[ 0.02332386 -0.0265707  -0.00041909 ... -0.0432911   0.02559821
  0.01819481]",0
Reward Dependence,Warm,Welcoming,Include,Compassion,"[ 0.02553108 -0.04493967  0.02689854 ... -0.02691408  0.00449086
 -0.01264123]",0
Reward Dependence,Dedicated,Devoted,Commit,Dedication,"[ 0.05163861 -0.01074421  0.03567319 ... -0.00474964  0.00342359
  0.00029072]",0
Reward Dependence,Dedicated,Committed,Dedicate,Commitment,"[ 0.046752   -0.00107583  0.04055887 ... -0.0048232  -0.00108152
 -0.00110049]",0
Reward Dependence,Dedicated,Loyal,Engage,Loyalty,"[ 0.03349193  0.00432968  0.02093623 ... -0.00463114 -0.00442389
  0.01183974]",0
Reward Dependence,Dedicated,Faithful,Pledge,Faithfulness,"[ 0.01803901  0.01211973  0.03669955 ... -0.00694036 -0.00305953
  0.01547892]",0
Reward Dependence,Dedicated,Steadfast,Promise,Steadfastness,"[ 0.02991204 -0.01531641  0.03226841 ... -0.02061131  0.00355881
  0.01998756]",0
Reward Dependence,Dedicated,Dependable,Adhere,Dependability,"[ 0.03404143  0.0031636   0.02842044 ... -0.00856772 -0.00213297
  0.01186575]",0
Reward Dependence,Sensitive,Responsive,Respond,Sensitivity,"[ 0.01850134  0.00511448  0.01487588 ... -0.00104484  0.00322982
  0.00543818]",0
Reward Dependence,Sensitive,Receptive,Perceive,Receptiveness,"[ 0.02735851 -0.01423173  0.01049701 ... -0.01174928  0.01757604
  0.01901984]",0
Reward Dependence,Sensitive,Susceptible,Feel,Tenderness,"[ 0.02978322 -0.01362178 -0.00189993 ... -0.00731497  0.00691863
  0.00891957]",0
Reward Dependence,Sensitive,Touchy,React,Responsiveness,"[ 0.02221085  0.00642748 -0.00497079 ... -0.00812446  0.01082009
  0.00243095]",0
Reward Dependence,Sensitive,Tender,Absorb,Awareness,"[ 0.01111665  0.00012426 -0.00266815 ... -0.02105979  0.02304207
  0.00656532]",0
Reward Dependence,Sensitive,Aware,Notice,Empathy,"[ 0.03989596 -0.00884669 -0.00264841 ... -0.03431172  0.0236061
  0.00291344]",0
Reward Dependence,Approving,Commendatory,Approve,Approval,"[ 0.02359469 -0.00685068  0.00276845 ... -0.01105097  0.01565871
  0.01833958]",0
Reward Dependence,Approving,Positive,Praise,Commendation,"[ 0.01204333 -0.03074257  0.01483404 ... -0.01990805  0.01109568
  0.01372223]",0
Reward Dependence,Approving,Favorable,Endorse,Acceptance,"[ 0.03505405 -0.01613647  0.00576084 ... -0.01194191  0.00954283
  0.03358709]",0
Reward Dependence,Approving,Accepting,Support,Endorsement,"[ 0.02526824 -0.01334783  0.01819192 ... -0.01094856 -0.01116115
  0.02727269]",0
Reward Dependence,Approving,Endorsing,Encourage,Encouragement,"[ 0.03957592 -0.02216065  0.02575847 ... -0.01369339 -0.01509685
  0.01950882]",0
Reward Dependence,Approving,Encouraging,Validate,Validation,"[ 0.00544093 -0.00737495  0.00476282 ... -0.01345787 -0.01098618
  0.01369862]",0
Reward Dependence,Sociable,Convivial,Socialize,Sociability,"[ 0.0300069  -0.03524202 -0.01694834 ...  0.00071014  0.02368965
  0.03275606]",0
Reward Dependence,Sociable,Companionable,Interact,Conviviality,"[ 0.01806953 -0.03321366 -0.00771243 ... -0.0122335   0.010069
  0.03342051]",0
Reward Dependence,Sociable,Gregarious,Mingle,Companionship,"[ 0.02062526 -0.04006199  0.01655238 ... -0.01730608  0.01737856
  0.03493104]",0
Reward Dependence,Sociable,Social,Engage,Gregariousness,"[ 0.02601548 -0.02022106  0.00261121 ... -0.00749932  0.02460402
  0.03393453]",0
Reward Dependence,Sociable,Congenial,Connect,Networking,"[ 0.01381294 -0.04962602 -0.01899869 ... -0.02255014 -0.00073465
  0.03227734]",0
Reward Dependence,Sociable,Outgoing,Network,Engagement,"[ 0.01113467 -0.02252566 -0.00839058 ... -0.01650977  0.00694692
  0.0301096 ]",0
Reward Dependence,Supportive,Helpful,Support,Support,"[ 0.00724379 -0.02281234  0.02149273 ... -0.02003274 -0.01057089
  0.02425829]",0
Reward Dependence,Supportive,Encouraging,Encourage,Encouragement,"[ 0.03250423 -0.04792896  0.01022406 ... -0.03628654 -0.02910606
  0.02394971]",0
Reward Dependence,Supportive,Empathetic,Assist,Empathy,"[ 0.01671765 -0.02595597  0.01829925 ... -0.03609594 -0.0013608
  0.01263801]",0
Reward Dependence,Supportive,Kind,Help,Kindness,"[ 0.00791497 -0.02816326  0.0228671  ... -0.03382517 -0.00955356
  0.02076035]",0
Reward Dependence,Supportive,Compassionate,Uplift,Compassion,"[ 0.02128348 -0.03870263  0.04616374 ... -0.02318591 -0.00128934
 -0.00011043]",0
Reward Dependence,Supportive,Uplifting,Empower,Assistance,"[ 0.00708977 -0.02240115  0.03362385 ... -0.0237874  -0.01676768
  0.0155584 ]",0
Persistence,Determined,Resolved,Persist,Determination,"[ 0.01599347 -0.00315     0.01371086 ... -0.01386303 -0.01756086
  0.02821303]",0
Persistence,Determined,Tenacious,Persevere,Persistence,"[ 0.02093637  0.00254741  0.04205842 ... -0.03255736  0.00277179
  0.01026702]",0
Persistence,Determined,Steadfast,Continue,Tenacity,"[ 0.01470781  0.02155173  0.01273795 ... -0.04104796 -0.01237979
  0.02150502]",0
Persistence,Determined,Unwavering,Insist,Resolve,"[ 0.01688945  0.00891038  0.02503632 ... -0.01235875 -0.02580822
  0.01466605]",0
Persistence,Determined,Unswerving,Push forward,Willpower,"[ 0.01728905  0.01907703  0.01540778 ... -0.02739506 -0.03212156
  0.01403958]",0
Persistence,Determined,Firm,Commit,Commitment,"[ 0.00708611  0.00837077  0.04393912 ... -0.00971874 -0.01985452
  0.01969068]",0
Persistence,Industrious,Hardworking,Work hard,Industry,"[-0.00484764 -0.00570464 -0.01591784 ... -0.03275976 -0.01858572
  0.02184977]",0
Persistence,Industrious,Diligent,Labor,Diligence,"[-0.01016488  0.02586861  0.00017442 ... -0.04353724 -0.00799111
  0.02486295]",0
Persistence,Industrious,Assiduous,Toil,Assiduity,"[-0.01354852  0.00413595  0.01733528 ... -0.01688521 -0.00361216
  0.03976094]",0
Persistence,Industrious,Busy,Strive,Laboriousness,"[ 0.00199833  0.03795884  0.00780532 ... -0.03188302 -0.01890423
  0.02752166]",0
Persistence,Industrious,Active,Apply oneself,Productivity,"[-0.0243187   0.04245161  0.01328887 ... -0.02348483 -0.00803548
  0.03138386]",0
Persistence,Industrious,Productive,Dedicate,Effort,"[ 0.01418678  0.01254955 -0.00844506 ... -0.01871771 -0.0012403
  0.02174849]",0
Persistence,Persistent,Tenacious,Maintain,Persistence,"[ 0.02284684  0.0221454   0.06000873 ... -0.0385934   0.01898177
  0.00474544]",0
Persistence,Persistent,Dogged,Uphold,Perseverance,"[ 0.03996966 -0.01583402  0.05387342 ... -0.02525316 -0.00716232
 -0.00364103]",0
Persistence,Persistent,Unyielding,Continue,Insistence,"[ 0.02826852  0.02204411  0.04283394 ... -0.03411664 -0.02193436
  0.01223715]",0
Persistence,Persistent,Stubborn,Endure,Tenacity,"[ 0.0272363   0.03336949  0.04869473 ... -0.04285507 -0.00854321
  0.00482004]",0
Persistence,Persistent,Insistent,Push through,Resilience,"[ 0.00476923  0.02107703  0.05176069 ... -0.03803259 -0.01458421
  0.01474331]",0
Persistence,Persistent,Resilient,Hold on,Determination,"[ 0.02291472  0.01161313  0.0370748  ... -0.03738635 -0.00065816
  0.0029247 ]",0
Persistence,Resolute,Decisive,Resolve,Resolution,"[ 0.0188986   0.02324138  0.03980386 ...  0.00801917 -0.00667141
  0.02165402]",0
Persistence,Resolute,Firm,Decide,Firmness,"[ 0.01000623  0.02442118  0.02155551 ...  0.00334984 -0.01228144
  0.00599114]",0
Persistence,Resolute,Unflinching,Commit,Decisiveness,"[ 0.00579786  0.03570696  0.03006743 ... -0.00121103 -0.01458135
  0.02466917]",0
Persistence,Resolute,Steady,Determine,Determination,"[ 0.02671741  0.01748831  0.01774594 ... -0.01194176 -0.01733677
  0.02229229]",0
Persistence,Resolute,Staunch,Hold firm,Conviction,"[ 0.02311378 -0.00084654  0.02547073 ...  0.01010344 -0.00308956
  0.00202304]",0
Persistence,Resolute,Committed,Stand strong,Grit,"[ 0.01090779  0.03311152  0.05190113 ...  0.00227147 -0.00186549
  0.02153041]",0
Persistence,Enduring,Lasting,Endure,Endurance,"[ 0.04546707  0.01227997  0.05315876 ... -0.03361772 -0.00284726
  0.02279293]",0
Persistence,Enduring,Persistent,Last,Persistence,"[ 0.03470535  0.00577952  0.08642425 ... -0.0427882   0.01805922
  0.01975492]",0
Persistence,Enduring,Continuous,Survive,Permanence,"[ 0.05075602  0.04221144  0.06414454 ... -0.04311403  0.00821363
  0.00774729]",0
Persistence,Enduring,Chronic,Persist,Continuity,"[ 0.0333234   0.01445536  0.06853361 ... -0.06129071 -0.00719725
  0.01535311]",0
Persistence,Enduring,Long-lasting,Persevere,Longevity,"[ 4.71380278e-02  3.33886601e-05  7.60175288e-02 ... -2.45833751e-02
 -1.00131019e-03  2.54634842e-02]",0
Persistence,Enduring,Steady,Sustain,Survival,"[ 0.03910695  0.03696065  0.06230599 ... -0.04175827 -0.01328816
  0.01739139]",0
Persistence,Resilient,Strong,Recover,Resilience,"[ 0.00782712  0.04830205  0.0596791  ... -0.03027159 -0.00341671
  0.01345084]",0
Persistence,Resilient,Adaptable,Bounce back,Strength,"[-0.01030317  0.0572415   0.06138943 ... -0.02103595 -0.00712926
  0.01988046]",0
Persistence,Resilient,Tough,Adapt,Adaptability,"[ 0.03307442  0.04424821  0.05804412 ... -0.0129765   0.00211371
  0.00422742]",0
Persistence,Resilient,Hardy,Survive,Toughness,"[ 0.01277697  0.05617847  0.04977839 ... -0.02060702 -0.00918272
  0.0166031 ]",0
Persistence,Resilient,Robust,Overcome,Survivability,"[ 0.018222    0.05841063  0.05197933 ...  0.00118412 -0.00630601
  0.00702988]",0
Persistence,Resilient,Flexible,Rebound,Flexibility,"[-0.00628651  0.03227882  0.05422117 ... -0.02434512 -0.01507403
  0.01471135]",0
Self-Directedness,Responsible,Accountable,Take responsibility,Responsibility,"[ 0.05790507  0.01023055  0.00555886 ...  0.00595315 -0.0215595
 -0.01308215]",1
Self-Directedness,Responsible,Dependable,Uphold,Dependability,"[ 0.02670097  0.00838507  0.00601173 ... -0.01243907 -0.03036124
 -0.01223491]",1
Self-Directedness,Responsible,Reliable,Commit,Reliability,"[ 0.04981155  0.00670426  0.00088711 ... -0.008497   -0.02853571
 -0.01189729]",1
Self-Directedness,Responsible,Obligated,Answer,Accountability,"[ 0.03272574  0.00864183  0.01013622 ... -0.00380203 -0.02621984
 -0.00631721]",1
Self-Directedness,Responsible,Trustworthy,Oblige,Obligation,"[ 0.03335261  0.02068615 -0.01197886 ... -0.01227561 -0.01535899
 -0.00834539]",1
Self-Directedness,Responsible,Answerable,Fulfill,Commitment,"[ 0.03524868  0.01353325  0.03042134 ...  0.003241   -0.02878187
 -0.01505887]",1
Self-Directedness,Goal-oriented,Driven,Aim,Goal,"[ 0.04642289  0.01032247 -0.00101532 ... -0.00011865 -0.03736958
  0.00042724]",1
Self-Directedness,Goal-oriented,Determined,Target,Objective,"[ 0.04118551  0.01498831 -0.01724446 ... -0.00248248 -0.02980417
  0.00240884]",1
Self-Directedness,Goal-oriented,Purposeful,Pursue,Purpose,"[ 0.0245067   0.0110193  -0.00812866 ... -0.00863838 -0.05005966
  0.00631447]",1
Self-Directedness,Goal-oriented,Aim-focused,Focus,Aim,"[ 0.04547631  0.00850941 -0.00407032 ... -0.00370504 -0.03153284
  0.00791104]",1
Self-Directedness,Goal-oriented,Target-minded,Strive,Aspiration,"[ 0.04198093  0.01043031 -0.00063612 ... -0.00730338 -0.03713365
  0.00525483]",1
Self-Directedness,Goal-oriented,Ambitious,Aspire,Ambition,"[ 0.01929627 -0.02259974 -0.01763744 ... -0.00084359 -0.02878135
  0.00679481]",1
Self-Directedness,Self-confident,Assured,Believe in oneself,Self-confidence,"[ 0.04086991 -0.04155635 -0.0060031  ... -0.00419458 -0.02500246
 -0.00647833]",1
Self-Directedness,Self-confident,Self-assured,Trust oneself,Assurance,"[ 0.03367609 -0.03552828  0.00994848 ... -0.01317577 -0.02760036
 -0.00459538]",1
Self-Directedness,Self-confident,Self-trusting,Assert,Self-esteem,"[ 0.04792465 -0.03209088 -0.00098432 ... -0.00101519 -0.0286052
 -0.0063963 ]",1
Self-Directedness,Self-confident,Certain,Project,Self-belief,"[ 0.0260729  -0.0211833  -0.00453182 ... -0.00828847 -0.03538997
 -0.01964784]",1
Self-Directedness,Self-confident,Positive,Exude,Certainty,"[ 0.03605267 -0.03919941 -0.02862036 ... -0.01449    -0.03551323
 -0.00425559]",1
Self-Directedness,Self-confident,Secure,Demonstrate,Conviction,"[ 5.21085449e-02 -3.55299339e-02 -1.08977733e-02 ...  9.21495885e-05
 -3.38872857e-02 -3.34918313e-02]",1
Self-Directedness,Resourceful,Inventive,Utilize,Resourcefulness,"[ 0.03126322  0.02835536  0.02084215 ... -0.03389063 -0.03052519
  0.00814054]",1
Self-Directedness,Resourceful,Creative,Innovate,Creativity,"[ 0.03518371  0.02109315  0.03367503 ... -0.03629388 -0.03077152
  0.00209935]",1
Self-Directedness,Resourceful,Innovative,Solve,Innovation,"[ 0.0203169   0.00733871  0.01573159 ... -0.03417604 -0.03597477
  0.01130109]",1
Self-Directedness,Resourceful,Cunning,Adapt,Ingenuity,"[ 0.04022687  0.02400684  0.02623165 ... -0.03664914 -0.04368433
  0.01203349]",1
Self-Directedness,Resourceful,Clever,Devise,Adaptability,"[ 0.02996661  0.00634107  0.0116014  ... -0.03020187 -0.03925949
 -0.00053302]",1
Self-Directedness,Resourceful,Adaptive,Improvise,Inventiveness,"[ 0.03136163  0.03808822  0.0246496  ... -0.04519337 -0.04102929
 -0.00330506]",1
Self-Directedness,Self-reliant,Independent,Rely on oneself,Self-reliance,"[ 0.04428184 -0.0209528   0.02590096 ...  0.00094525 -0.05006867
 -0.00315725]",1
Self-Directedness,Self-reliant,Self-sufficient,Manage alone,Independence,"[ 0.06033713 -0.01297917  0.0388957  ... -0.00960543 -0.04040134
 -0.01491699]",1
Self-Directedness,Self-reliant,Autonomous,Operate independently,Autonomy,"[ 0.03897487 -0.0010907   0.01879048 ... -0.00077041 -0.03785428
  0.01365214]",1
Self-Directedness,Self-reliant,Self-contained,Function autonomously,Self-sufficiency,"[ 0.04479141 -0.0070298   0.02332115 ... -0.00392245 -0.04029234
 -0.00790897]",1
Self-Directedness,Self-reliant,Self-standing,Sustain,Self-governance,"[ 0.06282681  0.00386577  0.04155971 ...  0.00996    -0.03468086
 -0.01239626]",1
Self-Directedness,Self-reliant,Unaided,Endure,Sustenance,"[ 0.06929572  0.02242009  0.03932185 ...  0.00979277 -0.04245795
  0.00645313]",1
Self-Directedness,Disciplined,Self-controlled,Discipline,Discipline,"[ 0.03657425  0.01473289  0.00617334 ... -0.00450012 -0.02090981
 -0.00246683]",1
Self-Directedness,Disciplined,Regulated,Regulate,Self-control,"[ 0.03485068  0.02479385 -0.00554379 ... -0.01132438 -0.01597671
 -0.00162361]",1
Self-Directedness,Disciplined,Strict,Structure,Regulation,"[ 0.03113642  0.04728453  0.01675776 ... -0.01097358 -0.02405861
 -0.02344896]",1
Self-Directedness,Disciplined,Methodical,Control,Orderliness,"[ 0.02256267  0.01585938  0.00927035 ... -0.04408937 -0.00593013
 -0.01860163]",1
