Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Behavior,Aggressive,Fierce,Assault,Forcefulness,"[ 0.00468808  0.03901426  0.00152446 ...  0.00757048 -0.01705024
  0.02738103]",4
Behavior,Aggressive,Violent,Dominate,Violence,"[ 0.01558562  0.04971226  0.01229563 ...  0.00833649 -0.01031606
  0.01644993]",4
Behavior,Aggressive,Brutal,Threaten,Brutality,"[ 0.01667637  0.04660401  0.01479537 ...  0.00020179 -0.04011875
  0.00892074]",4
Behavior,Aggressive,Hostile,Confront,Hostility,"[ 0.00364785 -0.00621721  0.02228892 ... -0.00478274 -0.05444643
  0.01557828]",4
Behavior,Aggressive,Belligerent,Strike,Belligerence,"[ 0.003759    0.05066365 -0.01464906 ...  0.00577671 -0.02389456
  0.01920962]",4
Behavior,Submissive,Compliant,Submit,Submissiveness,"[ 0.00620543  0.00768325 -0.0097634  ... -0.00691283 -0.03311433
  0.02165598]",4
Behavior,Submissive,Yielding,Yield,Compliance,"[ 0.01186408  0.03121896 -0.0172741  ... -0.00650517  0.00576412
  0.01266719]",4
Behavior,Submissive,Acquiescent,Acquiesce,Yielding,"[-0.01665781  0.00079873 -0.00577227 ... -0.01217939  0.01355949
  0.03464052]",4
Behavior,Submissive,Resigned,Comply,Resignation,"[ 0.00281757  0.04015597 -0.00739139 ...  0.01728308 -0.03752725
  0.01253174]",4
Behavior,Submissive,Obedient,Obey,Obedience,"[-0.00463161  0.01420136 -0.0231749  ...  0.00829311 -0.01062407
  0.0131302 ]",4
Behavior,Submissive,Docile,Concede,Docility,"[ 0.02039782  0.00640218 -0.0348602  ... -0.00055558 -0.02222303
  0.0429413 ]",4
Behavior,Flexible,Adaptable,Adapt,Flexibility,"[ 0.02534446  0.0254315   0.02753508 ... -0.02606983 -0.02398076
  0.00269657]",0
Behavior,Flexible,Versatile,Adjust,Versatility,"[ 0.02497786  0.01639851  0.00671765 ... -0.0275377  -0.01760861
  0.01804301]",0
Behavior,Flexible,Resilient,Bend,Resilience,"[ 0.01129131  0.04882057  0.04374025 ... -0.02794172 -0.01884982
  0.01646455]",0
Behavior,Flexible,Adjustable,Modify,Adaptability,"[ 0.0273376   0.04547995  0.00780136 ... -0.02901609 -0.03625552
 -0.0048421 ]",0
Behavior,Flexible,Malleable,Accommodate,Adjustability,"[ 0.02852249  0.03893412  0.00259761 ... -0.04023381 -0.03743665
  0.0035865 ]",0
Behavior,Flexible,Agile,Shift,Malleability,"[ 0.02242987  0.04577877  0.03742142 ... -0.0391733  -0.04336634
  0.00861583]",0
Behavior,Rigid,Inflexible,Resist,Rigidity,"[ 0.01224697  0.05147322 -0.00114348 ... -0.01385645 -0.00266125
  0.01865493]",0
Behavior,Rigid,Strict,Enforce,Strictness,"[ 3.25713605e-02  5.30439392e-02  6.00469299e-03 ... -2.75053680e-02
 -5.35654370e-03 -9.15534110e-05]",0
Behavior,Rigid,Unyielding,Maintain,Unyieldingness,"[ 0.03764327  0.02632711 -0.00481408 ... -0.01541664  0.00919348
  0.01158422]",0
Behavior,Rigid,Fixed,Fix,Fixation,"[ 0.00356312  0.04060481  0.01992476 ... -0.01993986 -0.00814211
  0.00338562]",0
Behavior,Rigid,Stern,Uphold,Sternness,"[ 0.02136829  0.03171587  0.01469168 ... -0.00423061  0.0219162
  0.00239513]",0
Behavior,Rigid,Unbending,Restrict,Inflexibility,"[ 0.02356738  0.05613901  0.01055321 ... -0.02280014  0.00016546
  0.03019752]",0
Cognition,Analytical,Logical,Analyze,Analysis,"[ 0.0233496   0.01315297 -0.04705506 ...  0.00529335  0.01408367
  0.05143482]",0
Cognition,Analytical,Rational,Rationalize,Rationality,"[ 0.01773828  0.01021466 -0.03671641 ...  0.01170811 -0.00108311
  0.03358861]",0
Cognition,Analytical,Objective,Objectify,Objectivity,"[ 0.02217411  0.03244304 -0.07160038 ...  0.01048756  0.02184968
  0.02928337]",0
Cognition,Analytical,Systematic,Systematize,Systematization,"[ 0.0021035  -0.00424115 -0.02846559 ...  0.00463044  0.01363862
  0.04029438]",0
Cognition,Analytical,Methodical,Evaluate,Evaluation,"[ 0.01985305  0.01368518 -0.05171683 ... -0.02317366  0.00554614
  0.02886817]",0
Cognition,Analytical,Critical,Examine,Examination,"[ 0.04068732  0.0025094  -0.03430167 ... -0.00315044  0.00181186
  0.04142195]",0
Cognition,Intuitive,Instinctive,Intuit,Intuition,"[ 0.00538943  0.00282608 -0.04658062 ... -0.01826301  0.00344384
  0.03590116]",0
Cognition,Intuitive,Innate,Sense,Instinct,"[ 0.02640587  0.00810009 -0.04940985 ... -0.02772274 -0.01196838
  0.02197517]",0
Cognition,Intuitive,Impulsive,Impulse,Impulsiveness,"[ 0.02032585  0.00598296 -0.0436379  ... -0.02688985 -0.01667762
  0.03067894]",0
Cognition,Intuitive,Spontaneous,Spontane,Spontaneity,"[ 0.00814202 -0.00760703 -0.04866157 ... -0.02661729  0.0008295
  0.02589909]",0
Cognition,Intuitive,Unconscious,Perceive,Perception,"[ 0.01559101 -0.01776495 -0.04956046 ... -0.03270244  0.01684469
  0.03043514]",0
Cognition,Intuitive,Perceptive,Discern,Discernment,"[ 0.02345704 -0.01639441 -0.03013027 ... -0.01671666  0.0067303
  0.02091933]",0
Cognition,Abstract,Theoretical,Theorize,Abstraction,"[ 0.00640468 -0.01521714 -0.0475648  ...  0.00355709  0.00196474
  0.04134953]",0
Cognition,Abstract,Conceptual,Conceptualize,Theory,"[-0.00778263 -0.02176951 -0.03083913 ...  0.01013806  0.00178934
  0.04465603]",0
Cognition,Abstract,Hypothetical,Hypothesize,Concept,"[-0.006947   -0.0208605  -0.04720582 ...  0.00059706 -0.02099047
  0.0352224 ]",0
Cognition,Abstract,Metaphysical,Philosophize,Metaphysics,"[ 0.02641732  0.00170484 -0.02279262 ...  0.00172327  0.01020446
  0.048485  ]",0
Cognition,Abstract,Speculative,Speculate,Speculation,"[ 0.03317221 -0.01505718 -0.01976682 ... -0.00562426 -0.01628578
  0.02453106]",0
Cognition,Abstract,Ideational,Imagine,Imagination,"[ 0.02879292 -0.02159469 -0.0485616  ... -0.00269437 -0.02381768
  0.02613328]",0
Cognition,Concrete,Actual,Realize,Reality,"[ 0.03694751 -0.00126894 -0.03345663 ... -0.0030266  -0.01966066
  0.04141584]",0
Cognition,Concrete,Tangible,Materialize,Tangibility,"[ 0.03730959  0.01071629 -0.03221696 ...  0.00242376 -0.00257525
  0.01939009]",0
Cognition,Concrete,Literal,Literalize,Literalism,"[ 0.04313863  0.0224639  -0.0489037  ... -0.01953876  0.00700399
  0.0575939 ]",0
Cognition,Concrete,Real,Actualize,Actuality,"[ 0.03846515 -0.00101632 -0.03366723 ...  0.00973896 -0.00918693
  0.05220465]",0
Cognition,Concrete,Practical,Define,Practicality,"[ 0.02485277 -0.00094867 -0.02406249 ... -0.00826382 -0.01053245
  0.02688295]",0
Cognition,Concrete,Definite,Manifest,Definition,"[ 0.02968397  0.00101504 -0.00569984 ...  0.00854127  0.00545541
 -0.00046466]",0
Cognition,Creative,Innovative,Create,Creativity,"[ 0.07065322 -0.00308438 -0.00435587 ... -0.0405466  -0.00371395
  0.03487515]",0
Cognition,Creative,Imaginative,Innovate,Innovation,"[ 0.06113626 -0.0113965   0.0014377  ... -0.04592224 -0.00258645
  0.0340144 ]",0
Cognition,Creative,Inventive,Imagine,Imagination,"[ 0.05940024 -0.01581823 -0.02095809 ... -0.03160799 -0.01074956
  0.02589862]",0
Cognition,Creative,Original,Invent,Invention,"[ 0.07608611 -0.01420234 -0.01941187 ... -0.03395951  0.0025616
  0.03218797]",0
Cognition,Creative,Visionary,Design,Originality,"[ 0.06629637 -0.0080595  -0.00597122 ... -0.02663012 -0.00627951
  0.00841183]",0
Cognition,Creative,Artistic,Inspire,Vision,"[ 0.04694916 -0.01747711 -0.02676674 ... -0.01250308 -0.0194381
  0.02517792]",0
Cognition,Rigid Thinking,Fixed,Fixate,Rigidity,"[ 0.02301593  0.01554444 -0.00491528 ... -0.00237744  0.00655259
  0.03207795]",0
Cognition,Rigid Thinking,Dogmatic,Adhere,Dogmatism,"[ 0.02916776 -0.01065376  0.00970889 ...  0.02403259  0.00772329
  0.01833598]",0
Cognition,Rigid Thinking,Inflexible,Resist,Inflexibility,"[ 0.01553327  0.02685501  0.00866354 ...  0.00783813 -0.00740268
  0.03296433]",0
Cognition,Rigid Thinking,Unadaptable,Cling to,Conservatism,[0.04356945 0.02552897 0.01241049 ... 0.00799908 0.00178022 0.00272309],0
Cognition,Rigid Thinking,Conservative,Reject change,Narrow-mindedness,"[ 0.04451825  0.00512901 -0.00485232 ... -0.01396556  0.00888843
  0.01232621]",0
Cognition,Rigid Thinking,Narrow-minded,Persevere,Adherence,"[ 0.04863543 -0.00819883  0.01339547 ...  0.00392786 -0.01443194
  0.01435331]",0
Environment,Stimulating,Invigorating,Stimulate,Stimulation,"[ 0.01224353 -0.02281484 -0.02588299 ... -0.03920256 -0.02467609
  0.03071061]",1
Environment,Stimulating,Exciting,Excite,Excitement,"[ 0.01148379 -0.04120611 -0.05280286 ... -0.02298265 -0.02847981
  0.02512127]",1
Environment,Stimulating,Exhilarating,Invigorate,Invigoration,"[ 0.00280009 -0.02052178 -0.03502502 ... -0.0276266  -0.02740641
  0.01048108]",1
Environment,Stimulating,Inspiring,Inspire,Inspiration,"[ 0.02414294 -0.06050279 -0.02691394 ... -0.04265201 -0.03536474
  0.0214791 ]",1
Environment,Stimulating,Energizing,Energize,Energy,"[ 0.01472413 -0.01748579 -0.03158996 ... -0.03767687 -0.00207476
  0.04043852]",1
Environment,Stimulating,Motivating,Motivate,Motivation,"[ 0.01605618 -0.02283258 -0.04474438 ... -0.02960898 -0.03570918
  0.02729263]",1
Environment,Stagnant,Unchanging,Stagnate,Stagnation,"[ 0.01215916  0.01766088  0.02956399 ... -0.02145327  0.01215224
  0.04675428]",2
Environment,Stagnant,Inert,Idle,Inertia,"[ 0.01503287  0.01845151  0.00391847 ... -0.01695585 -0.01159896
  0.03519369]",2
Environment,Stagnant,Sluggish,Languish,Sluggishness,"[ 0.01915057  0.01844618  0.00937718 ... -0.02278991 -0.00050995
  0.03668692]",2
Environment,Stagnant,Static,Rest,Staticity,"[ 0.02078114  0.0015584   0.04313458 ... -0.02530522  0.00158992
  0.02809384]",2
Environment,Stagnant,Dormant,Halt,Dormancy,"[ 0.03822298  0.04139775  0.05048199 ... -0.0329736  -0.00538296
  0.02418798]",2
Environment,Stagnant,Motionless,Freeze,Immobility,"[ 0.00917985  0.02287119  0.00747683 ... -0.02671044  0.00241821
  0.05222579]",2
Environment,Hostile,Unfriendly,Oppose,Hostility,"[-0.02588989 -0.02018483  0.03797383 ... -0.01593224 -0.04378371
  0.01263798]",4
Environment,Hostile,Antagonistic,Attack,Antagonism,"[-0.0157143   0.00363681  0.04828766 ... -0.00935871 -0.039873
  0.01445805]",4
Environment,Hostile,Aggressive,Confront,Aggression,"[-0.01364653 -0.00200985  0.04370525 ... -0.02064027 -0.04503884
  0.00784997]",4
Environment,Hostile,Warlike,Resist,Warfare,"[-0.01278057  0.01252512  0.0603497  ... -0.00611935 -0.04681824
  0.02450836]",2
Environment,Hostile,Threatening,Threaten,Threat,"[-0.00917867  0.01950556  0.0320651  ... -0.04805512 -0.04127921
  0.01168774]",4
Environment,Hostile,Belligerent,Engage,Combativeness,"[ 0.00836574  0.00890326  0.0663808  ... -0.02643724 -0.02666437
  0.01044014]",4
Environment,Friendly,Welcoming,Welcome,Friendliness,"[ 0.03656686 -0.04976661 -0.00466005 ... -0.02234146 -0.00272765
  0.01452269]",3
Environment,Friendly,Kind,Be kind,Kindness,"[ 0.02928208 -0.02674449  0.00210278 ... -0.0349275  -0.00070434
  0.02547569]",3
Environment,Friendly,Harmonious,Harmonize,Harmony,"[ 0.04224966 -0.01872664  0.02531427 ... -0.03487744 -0.00049037
  0.00376938]",3
Environment,Friendly,Congenial,Accommodate,Congeniality,"[ 0.05535642 -0.05494331  0.01572192 ... -0.0500178   0.01846273
  0.02083016]",3
Environment,Friendly,Approachable,Approach,Warmth,"[ 0.01636632 -0.04289319  0.00594784 ... -0.02679262  0.01065296
  0.00916014]",3
Environment,Friendly,Warm,Engage,Approachability,"[ 0.02869419 -0.02436001  0.03067147 ... -0.02992801  0.01093037
  0.01516964]",3
Environment,Chaotic,Disordered,Disrupt,Chaos,"[ 0.03990944 -0.00697601  0.01731975 ... -0.04612678 -0.00524774
  0.01514368]",2
Environment,Chaotic,Unpredictable,Scramble,Disorder,"[ 0.03681116 -0.03137596  0.01473836 ... -0.03826261  0.00043934
  0.01217517]",2
Environment,Chaotic,Turbulent,Disturb,Turbulence,"[ 0.0165487  -0.00614101  0.01800211 ... -0.04976124 -0.0042451
  0.02004552]",2
Environment,Chaotic,Frantic,Agitate,Franticness,"[ 0.00948249  0.01507871 -0.00592655 ... -0.02002203 -0.0210791
  0.01010429]",2
Environment,Chaotic,Erratic,Unravel,Instability,"[ 0.03348234  0.02476005  0.04092285 ... -0.0512708  -0.02185262
  0.01438083]",2
Environment,Chaotic,Unstable,Confuse,Confusion,"[ 0.03652986 -0.02364392  0.01925502 ... -0.03723918 -0.03345615
  0.02422024]",2
Environment,Stable,Consistent,Stabilize,Stability,"[ 0.01751901 -0.01113248  0.05229338 ... -0.01429645 -0.0242278
  0.02216243]",2
Environment,Stable,Reliable,Secure,Reliability,"[ 0.01218756 -0.02237373  0.04008752 ... -0.00944685 -0.0213133
  0.01466689]",2
Environment,Stable,Predictable,Balance,Predictability,"[ 0.02957264 -0.00690904  0.03607364 ... -0.01918487 -0.01274611
  0.00885243]",2
Environment,Stable,Secure,Regulate,Security,"[ 0.02267383 -0.00075466  0.04550297 ... -0.01305298 -0.02272042
 -0.00453477]",2
Environment,Stable,Steady,Support,Steadiness,"[ 0.00690623 -0.01612176  0.02336717 ... -0.03244558 -0.01488051
  0.02206819]",2
Environment,Stable,Balanced,Sustain,Balance,"[ 0.06070646  0.01436344  0.05520191 ... -0.02416061 -0.00938276
  0.017233  ]",2
Interpersonal,Extroverted,Outgoing,Socialize,Extroversion,"[-0.01406664 -0.0393866  -0.01789439 ... -0.02275009  0.02698361
  0.04247044]",3
Interpersonal,Extroverted,Sociable,Engage,Sociability,"[ 0.00993997 -0.03070376 -0.02446238 ... -0.0286369   0.02866409
  0.04435592]",3
Interpersonal,Extroverted,Gregarious,Interact,Gregariousness,"[-0.03681035 -0.02959209 -0.00561766 ... -0.02906662  0.04256283
  0.04582625]",3
Interpersonal,Extroverted,Friendly,Mingle,Friendliness,"[-0.00099485 -0.03795959  0.00108481 ... -0.03747981  0.01895157
  0.03084746]",3
Interpersonal,Extroverted,Expressive,Express,Expressiveness,"[ 0.00272831 -0.02583279 -0.00524841 ... -0.03245254  0.02103671
  0.03403208]",3
Interpersonal,Extroverted,Talkative,Communicate,Talkativeness,"[ 0.0083065  -0.03915531 -0.01463201 ... -0.01623046  0.02067062
  0.03737925]",3
Interpersonal,Introverted,Reserved,Withdraw,Introversion,"[-0.006003   -0.03177593 -0.01093288 ... -0.04425007  0.00722377
  0.03030669]",3
Interpersonal,Introverted,Quiet,Reflect,Quietness,"[-0.0022164  -0.01050765 -0.03814156 ... -0.03523197  0.00615767
  0.01402221]",3
Interpersonal,Introverted,Solitary,Isolate,Solitude,"[-0.00586213 -0.06660076  0.02033743 ... -0.03278187 -0.0241543
  0.04502465]",3
Interpersonal,Introverted,Shy,Recede,Shyness,"[-0.01254868 -0.03255646 -0.01539491 ... -0.0431282   0.00926779
  0.03880977]",3
Interpersonal,Introverted,Withdrawn,Detach,Withdrawal,"[-0.02742141  0.00071244 -0.02250816 ... -0.02958092  0.00915979
 -0.0004665 ]",3
Interpersonal,Introverted,Reclusive,Avoid,Reclusiveness,"[ 0.01038208 -0.02754577  0.02174742 ... -0.03059677 -0.00727686
  0.04456487]",3
Interpersonal,Cooperative,Collaborative,Collaborate,Cooperation,"[-0.0065003  -0.0140575   0.03322952 ... -0.0353581  -0.01091637
  0.03000708]",3
Interpersonal,Cooperative,Team-oriented,Cooperate,Collaboration,"[-0.0043185  -0.01233051  0.02009887 ... -0.00987288  0.00451977
  0.02477401]",3
Interpersonal,Cooperative,Helpful,Assist,Assistance,"[-0.01470142 -0.03470451  0.00852106 ... -0.0195379   0.01052211
  0.02770454]",3
Interpersonal,Cooperative,Supportive,Support,Support,"[ 0.00391664 -0.0351336   0.01424483 ... -0.03319237 -0.01121678
  0.03557106]",3
Interpersonal,Cooperative,Harmonious,Agree,Agreement,"[ 0.00534956 -0.00533503  0.00491012 ... -0.01240604 -0.01027058
  0.01950973]",3
Interpersonal,Cooperative,Agreeable,Unite,Unity,"[ 0.00466871 -0.02011024  0.00019954 ... -0.00343679 -0.0108912
  0.03116422]",3
Interpersonal,Competitive,Rivalrous,Compete,Competition,"[ 0.04426159 -0.03790046  0.03210149 ... -0.01831412  0.03124347
  0.03001563]",3
Interpersonal,Competitive,Opposing,Contest,Rivalry,"[ 0.01951191 -0.03406366  0.03140431 ... -0.01063742  0.00912846
  0.02796806]",3
Interpersonal,Competitive,Contesting,Challenge,Contest,"[ 0.02888585 -0.03601473  0.04487182 ... -0.03845274  0.01408031
  0.03545923]",3
Interpersonal,Competitive,Combative,Oppose,Combativeness,"[ 0.03050553 -0.01091436  0.02856296 ... -0.00890704 -0.00071677
  0.01231013]",3
Interpersonal,Competitive,Challenging,Strive,Drive,"[ 0.03545804 -0.01867317  0.01820859 ... -0.03046754 -0.02093613
  0.01886799]",3
Interpersonal,Competitive,Driven,Excel,Determination,"[ 0.0139249  -0.02076375  0.02719063 ... -0.03155012  0.00699241
  0.04047883]",3
Interpersonal,Assertive,Confident,Assert,Assertiveness,"[ 0.0114741  -0.03221828  0.00854517 ... -0.01710498 -0.00999499
  0.02887929]",3
Interpersonal,Assertive,Bold,Declare,Confidence,"[ 0.02361947 -0.0432542   0.00327372 ... -0.00636874 -0.00880597
  0.0274065 ]",3
Interpersonal,Assertive,Decisive,Proclaim,Boldness,"[ 0.03578047 -0.03401644  0.02324113 ... -0.00550158 -0.01537649
  0.02832743]",3
Interpersonal,Assertive,Dominant,Dominate,Dominance,"[ 0.01413092 -0.00425226  0.02974778 ... -0.00846845 -0.01188036
  0.03817295]",3
Interpersonal,Assertive,Firm,Enforce,Firmness,"[ 0.00491834  0.00089873  0.01444159 ... -0.01896135 -0.0266852
  0.01897683]",3
Interpersonal,Assertive,Self-assured,Affirm,Self-assurance,"[ 0.01761892 -0.02508923 -0.00798425 ... -0.00901214 -0.00977221
  0.01737281]",3
Interpersonal,Passive,Submissive,Submit,Submissiveness,"[-0.00131591  0.01097045 -0.02554444 ... -0.01939809 -0.0014267
  0.03609351]",3
Interpersonal,Passive,Yielding,Yield,Compliance,"[ 0.008449    0.03952305 -0.02838359 ... -0.0343624   0.0198874
  0.01352311]",3
Interpersonal,Passive,Non-assertive,Acquiesce,Yielding,"[-0.02268758  0.00966297 -0.0324912  ... -0.02661184  0.02934054
  0.04934162]",3
Interpersonal,Passive,Acquiescent,Comply,Acquiescence,"[-0.01217766  0.01189045 -0.01668684 ... -0.03084625  0.01762027
  0.04500565]",3
Interpersonal,Passive,Compliant,Concede,Concession,"[ 0.01592262 -0.00585368 -0.03914372 ... -0.02036129  0.01120839
  0.04030552]",3
Interpersonal,Passive,Indecisive,Relinquish,Reluctance,"[ 0.01069239  0.04626457 -0.04102204 ... -0.02136996  0.0185858
  0.0489895 ]",3
Affective,Positive,Optimistic,Encourage,Optimism,"[ 0.02902952 -0.05674681 -0.03866715 ... -0.01434709 -0.00788798
  0.01423044]",1
Affective,Positive,Cheerful,Cheer,Cheerfulness,"[ 0.04426531 -0.05639895 -0.02534863 ... -0.00654781  0.0127656
  0.03232829]",1
Affective,Positive,Happy,Delight,Happiness,"[ 0.02810859 -0.04185368 -0.03260596 ...  0.00543901  0.01281049
  0.00673903]",1
Affective,Positive,Uplifting,Uplift,Upliftment,"[ 0.01163496 -0.03636384 -0.01869512 ... -0.00060805  0.01086516
  0.00752937]",1
Affective,Positive,Joyful,Brighten,Joy,"[ 0.00960104 -0.03180473 -0.03502125 ... -0.01868909  0.00428754
  0.01658172]",1
Affective,Positive,Encouraging,Inspire,Encouragement,"[ 0.03745578 -0.07212829 -0.05356325 ... -0.03003865 -0.03331048
  0.01237669]",1
Affective,Negative,Pessimistic,Dampen,Pessimism,"[ 0.02525396  0.00866829 -0.03149454 ... -0.01930499  0.00679101
  0.02112759]",4
Affective,Negative,Gloomy,Dishearten,Gloominess,"[ 0.0052092  -0.00632294 -0.02957756 ...  0.00901566 -0.00601631
  0.03383515]",4
Affective,Negative,Sad,Sadden,Sadness,"[ 0.03629468 -0.03883557 -0.03733778 ...  0.01535235  0.00992955
  0.00269134]",4
Affective,Negative,Depressing,Depress,Depression,"[ 0.00135327  0.00028833 -0.01103569 ...  0.01327775 -0.01957089
  0.03685082]",4
Affective,Negative,Mournful,Mourn,Mourning,"[ 0.03844187  0.03605381 -0.03223875 ...  0.01311246  0.00243538
  0.02204583]",4
Affective,Negative,Hopeless,Lament,Hopelessness,"[ 0.02610658 -0.03366026 -0.00421121 ...  0.01334042 -0.020953
  0.00306822]",4
Affective,Calm,Peaceful,Calm,Calmness,"[ 0.0607737  -0.02378632 -0.05909307 ...  0.01297066  0.02965496
  0.00210756]",4
Affective,Calm,Tranquil,Soothe,Tranquility,"[ 0.03802432 -0.02230378 -0.06528602 ...  0.00322162  0.01630785
  0.00479743]",4
Affective,Calm,Serene,Tranquilize,Serenity,"[ 0.04822673 -0.02953334 -0.08445208 ...  0.02064292  0.00121673
 -0.00088317]",4
Affective,Calm,Relaxed,Relax,Relaxation,"[ 0.05746173  0.0026752  -0.06410696 ... -0.00268392  0.02395635
  0.00852991]",4
Affective,Calm,Composed,Compose,Composure,"[ 0.08425654 -0.0294211  -0.03222584 ...  0.0007061   0.02746065
 -0.01761546]",4
Affective,Calm,Quiet,Pacify,Peace,"[ 0.04676414 -0.01673074 -0.07293238 ...  0.01139739  0.03351612
  0.00346053]",4
Affective,Anxious,Worried,Worry,Anxiety,"[ 0.00397115 -0.0136989  -0.04493907 ... -0.02426543  0.00279825
  0.00562086]",4
Affective,Anxious,Nervous,Fret,Worry,"[-0.01206479  0.00272163 -0.03773246 ... -0.02132152  0.0210393
  0.02357926]",4
Affective,Anxious,Tense,Tense up,Tension,"[-1.39048498e-03  9.94156208e-03 -5.64052090e-02 ... -8.63984096e-05
  1.28054386e-03 -8.74482561e-03]",4
Affective,Anxious,Stressed,Stress,Stress,"[ 0.00340278 -0.0174046  -0.04603339 ... -0.03642889 -0.03398515
  0.02557411]",4
Affective,Anxious,Apprehensive,Panic,Apprehension,"[-0.00595959 -0.0091616  -0.03768223 ... -0.01357092  0.00726489
  0.01458577]",4
Affective,Anxious,Fretful,Agitate,Agitation,"[-0.00848055 -0.00780713 -0.04339435 ... -0.00662681  0.0027029
  0.00982737]",4
Affective,Passionate,Emotional,Express,Passion,"[ 0.03195924 -0.0252387  -0.02840821 ... -0.00758628  0.01851816
 -0.01655189]",1
Affective,Passionate,Enthusiastic,Excite,Emotion,"[ 0.03654066 -0.02520495 -0.07696123 ...  0.00031284 -0.00325739
 -0.00660164]",1
Affective,Passionate,Fervent,Enthuse,Enthusiasm,"[ 0.04020227 -0.02434725 -0.04935214 ...  0.00229998  0.01274549
 -0.00716621]",1
Affective,Passionate,Intense,Empower,Fervor,"[ 0.0272321  -0.00451495 -0.04939846 ...  0.00027352 -0.00480721
 -0.00833299]",1
Affective,Passionate,Ardent,Inspire,Intensity,"[ 0.0280058  -0.03821968 -0.0489636  ... -0.00588766 -0.00558684
 -0.00388213]",1
Affective,Passionate,Excited,Fuel,Ardor,"[ 0.02162536 -0.00779048 -0.07451961 ...  0.00176518  0.01088909
 -0.01843123]",1
Affective,Indifferent,Unconcerned,Ignore,Indifference,"[ 0.02271334  0.00219414 -0.05267353 ... -0.02371437  0.01486025
  0.04539849]",4
Affective,Indifferent,Apathetic,Disregard,Apathy,"[ 0.03208928  0.00763151 -0.05730026 ... -0.0117386   0.00860499
  0.03777383]",4
Affective,Indifferent,Detached,Detach,Detachment,"[ 0.01045416  0.01903933 -0.02291406 ... -0.01151781  0.01490629
  0.00659463]",4
Affective,Indifferent,Unemotional,Withdraw,Coldness,"[ 0.00087625 -0.00826271 -0.05277797 ... -0.02143567  0.0148456
  0.01325192]",4
Affective,Indifferent,Cold,Neglect,Disinterest,"[ 0.0149058   0.02792847 -0.0566971  ... -0.02763875  0.00734064
  0.02056972]",4
Affective,Indifferent,Unmoved,Avoid,Neglect,"[ 0.02487234  0.02932211 -0.0468458  ... -0.02536514 -0.00628331
  0.04145389]",4
