Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Realistic,Natural,Physical,Harvest,Biology,"[ 0.03631607  0.07444637  0.00987666 ...  0.0031495  -0.01277005
  0.03809902]",2
Realistic,Natural,Biological,Nurture,Life,"[ 0.041452    0.06178197 -0.03124302 ... -0.00664097 -0.034558
  0.02785469]",2
Realistic,Natural,Life,Cultivate,Organic material,"[ 0.04964745  0.04973616 -0.01005368 ... -0.01738696 -0.04095397
  0.01664772]",2
Investigative,Analytical,Logical,Analyze,Analysis,"[ 0.0110303   0.00994198 -0.04629784 ... -0.00894925 -0.00164443
  0.03923845]",5
Investigative,Analytical,Systematic,Examine,Logic,"[-0.01290673  0.00777878 -0.04549452 ... -0.00874546 -0.00513173
  0.02749005]",5
Investigative,Analytical,Rational,Investigate,Systematic review,"[-0.01006038  0.01266043 -0.02415379 ...  0.00261481 -0.00100641
 -0.00696176]",5
Investigative,Analytical,Objective,Review,Rationality,"[ 0.00459564  0.0158557  -0.0355534  ... -0.00149709  0.01684575
 -0.00359819]",5
Investigative,Intellectual,Cerebral,Study,Intellect,"[ 0.03872326 -0.02004761 -0.04269918 ... -0.02137759  0.00377643
  0.0207476 ]",5
Investigative,Intellectual,Academic,Learn,Education,"[ 0.00648477 -0.02019728 -0.04201034 ... -0.04039456  0.00455881
  0.00302418]",5
Investigative,Intellectual,Cultured,Read,Academic knowledge,"[ 0.04092982  0.00538112 -0.04468374 ... -0.04892204  0.00640285
 -0.0029195 ]",5
Investigative,Intellectual,Educated,Research,Learning,"[ 0.01459674  0.00233842 -0.03182603 ... -0.03285553 -0.00598209
  0.00607033]",5
Investigative,Inquisitive,Curious,Inquire,Curiosity,"[ 0.02164336 -0.02783607 -0.02254582 ... -0.02758712 -0.01476603
  0.00925795]",5
Investigative,Inquisitive,Questioning,Question,Inquiry,"[ 0.00734174 -0.03528384 -0.02099637 ... -0.03031428 -0.0038417
  0.01801464]",5
Investigative,Inquisitive,Probing,Probe,Exploration,"[ 0.01937093 -0.02073355  0.00981708 ... -0.04496656 -0.01683149
  0.01509724]",5
Investigative,Inquisitive,Inquiring,Explore,Probing,"[ 0.00952523 -0.02222812  0.00940061 ... -0.03835013 -0.02267985
  0.01433067]",5
Investigative,Scientific,Systematic,Experiment,Precision,"[ 0.01009985 -0.01419241 -0.01248961 ... -0.02597313  0.00990984
  0.0256808 ]",5
Investigative,Scientific,Precise,Measure,Accuracy,"[ 0.02527677  0.01155342 -0.01365004 ... -0.02558466 -0.00547981
  0.02222713]",5
Investigative,Scientific,Accurate,Test,Method,"[ 0.01985273 -0.01835215 -0.03958542 ... -0.01587618 -0.01824711
  0.02878121]",5
Investigative,Scientific,Methodical,Calculate,System,"[ 0.00381007 -0.01998992 -0.03024381 ... -0.04637187  0.00137144
  0.02509467]",5
Investigative,Complex,Complicated,Complicate,Complexity,"[ 0.00630633  0.00203063 -0.0043335  ... -0.02103352 -0.01816938
  0.03249008]",5
Investigative,Complex,Intricate,Detail,Intricacy,"[-0.00347877  0.02750061 -0.0168209  ... -0.03768602 -0.01136123
  0.03226378]",5
Investigative,Complex,Involved,Involve,Detail,"[-0.00424642  0.03068966  0.00258849 ... -0.02152834 -0.00442873
  0.02657238]",5
Investigative,Complex,Detailed,Entangle,Involvement,"[-0.01653561  0.01649014 -0.02399255 ... -0.02443208 -0.01644467
  0.01833922]",5
Artistic,Creative,Inventive,Invent,Creativity,"[ 0.05317911 -0.00104723  0.01499474 ... -0.03534093 -0.00614045
  0.01593239]",0
Artistic,Creative,Innovative,Innovate,Innovation,"[ 0.02637075 -0.00119192  0.00920558 ... -0.0520672  -0.00775438
  0.02392277]",0
Artistic,Creative,Imaginative,Imagine,Invention,"[ 0.04842394 -0.02029112 -0.01858827 ... -0.03500146 -0.01409503
  0.02910588]",0
Artistic,Creative,Original,Create,Imagination,"[ 0.07009767 -0.03038987 -0.01160174 ... -0.03086185 -0.01170832
  0.00545069]",0
Artistic,Expressive,Emotional,Express,Expression,"[ 0.01627786 -0.01726211 -0.01574789 ... -0.01838263  0.00912317
  0.00144419]",0
Artistic,Expressive,Demonstrative,Demonstrate,Demonstration,"[ 0.01970285 -0.02929039 -0.00965352 ...  0.00174452 -0.00921372
 -0.01976149]",0
Artistic,Expressive,Animated,Animate,Animation,"[ 0.03135407  0.01533154 -0.03532732 ... -0.01174698 -0.01315057
  0.01823949]",0
Artistic,Expressive,Vivid,Show,Vividity,"[ 0.02622632  0.00187411 -0.03141788 ...  0.00253611 -0.01081575
 -0.01107682]",0
Artistic,Open-minded,Receptive,Accept,Open-mindedness,"[ 0.0491995  -0.02148927 -0.00087763 ...  0.00532745 -0.01679363
  0.01229988]",0
Artistic,Open-minded,Unbiased,Tolerate,Receptiveness,"[ 0.04141602 -0.02032651 -0.01406222 ...  0.01773228 -0.01669459
  0.00194948]",0
Artistic,Open-minded,Accepting,Consider,Tolerance,"[ 0.0594555  -0.01245311  0.01264898 ...  0.01153401 -0.02386658
  0.00294189]",0
Artistic,Open-minded,Tolerant,Receive,Acceptance,"[ 0.05807674 -0.03306806 -0.01280426 ...  0.00669051 -0.00872843
  0.00525244]",0
Artistic,Independent,Autonomous,Lead,Autonomy,"[ 0.01619931 -0.00518346  0.04340663 ... -0.02595642 -0.02572187
  0.02645678]",0
Artistic,Independent,Self-governing,Self-govern,Self-governance,"[ 0.02735622 -0.00047326  0.03606389 ... -0.00582767 -0.02282944
  0.02263393]",0
Artistic,Independent,Free,Manage,Independence,"[ 0.01509505 -0.00121986  0.03285017 ... -0.02905237 -0.03624736
  0.028812  ]",0
Artistic,Independent,Self-reliant,Direct,Leadership,"[ 0.00398431 -0.00275518  0.04269973 ... -0.02426668 -0.04053467
  0.01129137]",0
Artistic,Impulsive,Spontaneous,Act spontaneously,Impulsiveness,"[ 0.02725842  0.00048436 -0.00527955 ... -0.02394985 -0.03922589
  0.01102111]",0
Artistic,Impulsive,Unpredictable,React,Spontaneity,"[ 0.01106517  0.01015694 -0.01325247 ... -0.02953234 -0.02701959
  0.00108324]",0
Artistic,Impulsive,Capricious,Improvise,Unpredictability,"[ 0.02801054  0.00334925  0.01128682 ... -0.04061153 -0.03577539
 -0.0096122 ]",0
Artistic,Impulsive,Erratic,Rush,Improvisation,"[ 0.01378613  0.01462143  0.01215317 ... -0.04469958 -0.03771621
 -0.018527  ]",0
Social,Cooperative,Collaborative,Cooperate,Cooperation,"[ 0.00473731 -0.01723887  0.01433572 ... -0.00311883 -0.00945212
  0.02423044]",1
Social,Cooperative,Team,Collaborate,Collaboration,"[ 0.00046515 -0.00708664  0.01956653 ...  0.00746374 -0.00852389
  0.01065131]",1
Social,Cooperative,Joint,Unite,Unity,"[-0.0074389  -0.02165284  0.0071468  ...  0.02629599 -0.0200596
  0.02283639]",1
Social,Cooperative,United,Work together,Team,"[-0.01762807 -0.02271704  0.01286908 ...  0.0307098  -0.00344275
  0.01538423]",1
Social,Friendly,Amiable,Greet,Friendship,"[ 0.00437832 -0.06081378 -0.03478893 ...  0.00353534  0.00044493
  0.04536523]",1
Social,Friendly,Affable,Smile,Kindness,"[ 0.01817599 -0.05096235 -0.05302056 ... -0.01415379  0.01016058
  0.03342412]",1
Social,Friendly,Cordial,Welcome,Amiability,"[ 0.01202625 -0.02786773 -0.04362626 ... -0.00924777 -0.0031994
  0.0214482 ]",1
Social,Friendly,Kind,Befriend,Affability,"[ 0.00402843 -0.03721825 -0.01793962 ... -0.00798838 -0.00168802
  0.03041671]",1
Social,Helpful,Supportive,Help,Helpfulness,"[ 0.00092687 -0.058416    0.00047403 ... -0.02273072  0.00220868
  0.0318441 ]",1
Social,Helpful,Assisting,Support,Support,"[ 0.00071562 -0.05173587  0.02180781 ... -0.00149756 -0.0138721
  0.02488366]",1
Social,Helpful,Beneficial,Assist,Assistance,"[-0.0024159  -0.04727144  0.02146618 ...  0.00416719 -0.00462172
  0.02666085]",1
Social,Helpful,Useful,Benefit,Benefit,"[ 0.00851175 -0.04577285 -0.00389651 ...  0.00039495 -0.00023659
  0.03485456]",1
Social,Empathetic,Compassionate,Empathize,Empathy,"[ 0.02464473 -0.03337007 -0.00940429 ... -0.02184222  0.01681505
 -0.00962098]",1
Social,Empathetic,Sympathetic,Understand,Compassion,"[ 0.01928111 -0.02543557 -0.00852873 ... -0.0021806   0.02025664
 -0.00421774]",1
Social,Empathetic,Understanding,Care,Sympathy,"[ 0.02720503 -0.02436185 -0.02209597 ...  0.01671269  0.01899301
 -0.0036568 ]",1
Social,Empathetic,Caring,Feel,Understanding,"[ 0.04000495 -0.03522738 -0.03010444 ... -0.02390224  0.01954198
  0.00234921]",1
Social,Patient,Tolerant,Wait,Patience,"[ 0.02453418 -0.03194572 -0.01579088 ...  0.01178733  0.00169365
 -0.00187356]",1
Social,Patient,Forbearing,Tolerate,Tolerance,"[ 0.03309986 -0.00498743 -0.00465868 ...  0.01182711 -0.00647083
  0.00754128]",1
Social,Patient,Enduring,Endure,Endurance,"[ 0.02838305 -0.00877957  0.01282863 ... -0.00143916 -0.02318504
  0.01806627]",1
Social,Patient,Long-suffering,Forbear,Forbearance,"[ 0.0072589  -0.02404984  0.0179455  ...  0.01157748 -0.00384518
  0.00803393]",1
Enterprising,Persuasive,Influential,Persuade,Persuasion,"[ 0.03044649 -0.0540718  -0.02604053 ... -0.03527694 -0.00129087
  0.01700905]",1
Enterprising,Persuasive,Convincing,Influence,Influence,"[ 0.01694032 -0.04525487 -0.0172277  ... -0.02643901  0.00511613
  0.00958943]",1
Enterprising,Persuasive,Cogent,Convince,Conviction,"[ 0.05715947 -0.03930701 -0.04619521 ... -0.00991364 -0.00122933
 -0.00935279]",1
Enterprising,Persuasive,Coaxing,Coax,Coaxing,"[ 0.03027579 -0.04438566 -0.02840808 ... -0.02712108 -0.02495516
  0.00162934]",1
Enterprising,Ambitious,Driven,Aspire,Ambition,"[ 0.0340818  -0.0420888   0.00763492 ... -0.01267278 -0.00646661
  0.00708797]",1
Enterprising,Ambitious,Aspiring,Achieve,Drive,"[ 0.03538362 -0.02426858 -0.00327537 ... -0.02255743 -0.00985028
  0.01898633]",1
Enterprising,Ambitious,Motivated,Pursue,Aspiration,"[ 0.03165836 -0.03213939  0.00488179 ... -0.01841476 -0.02767476
  0.00531397]",1
Enterprising,Ambitious,Determined,Aim,Motivation,"[ 0.05443324 -0.02067273  0.01236646 ... -0.00849218 -0.04027465
 -0.01281263]",1
Enterprising,Extroverted,Outgoing,Socialize,Extroversion,"[ 0.00806838 -0.03878051 -0.02031983 ... -0.03148919  0.01030516
  0.03241877]",1
Enterprising,Extroverted,Sociable,Connect,Sociability,"[ 0.02166863 -0.04461788 -0.01720102 ... -0.02862471  0.02035891
  0.03245201]",1
Enterprising,Extroverted,Gregarious,Communicate,Communication,"[ 0.01757245 -0.03481893 -0.01570556 ... -0.03096662  0.02806257
  0.03674508]",1
Enterprising,Extroverted,Unreserved,Engage,Engagement,"[ 0.01224404 -0.00479739  0.0016752  ... -0.02893198  0.0050732
  0.0153439 ]",1
Enterprising,Energetic,Vigorous,Activate,Energy,"[ 0.02970678  0.02593924 -0.02623825 ... -0.01704365  0.00248366
  0.01704365]",1
Enterprising,Energetic,Active,Energize,Vigor,"[ 0.03845768  0.02039422 -0.04029316 ... -0.02115172  0.00060636
  0.01796148]",1
Enterprising,Energetic,Dynamic,Move,Activity,"[ 0.04140025  0.02074549 -0.01512818 ... -0.02895598 -0.00165287
  0.01013837]",1
Enterprising,Energetic,Vital,Stimulate,Vitality,"[ 0.04595876  0.0115193  -0.01417703 ... -0.02126185 -0.0173826
  0.02736205]",1
Enterprising,Risk-taking,Adventurous,Risk,Risk,"[ 0.03588196  0.0022683   0.05398728 ... -0.03755279 -0.01952964
  0.00440992]",1
Enterprising,Risk-taking,Daring,Dare,Adventure,"[ 0.05078042 -0.01489426  0.03537098 ... -0.03700112 -0.01685504
  0.00998846]",1
Enterprising,Risk-taking,Bold,Boldly act,Boldness,"[ 0.04294296 -0.02692672  0.06588842 ... -0.03294421 -0.03145503
  0.01073574]",1
Enterprising,Risk-taking,Courageous,Venture,Courage,"[ 0.02810562 -0.03573072  0.04281221 ... -0.04763116 -0.00336077
 -0.00729453]",1
Conventional,Organized,Systematic,Organize,Organization,"[ 0.01035503 -0.00405639  0.0014894  ... -0.01532574 -0.01441142
  0.00579069]",4
Conventional,Organized,Ordered,Systematize,System,"[ 0.00514195  0.0070045  -0.00501874 ... -0.00679433  0.0029424
 -0.00828365]",4
Conventional,Organized,Well-ordered,Arrange,Order,"[ 0.0179747  -0.02733431  0.00063816 ... -0.02330785 -0.00659427
 -0.01441927]",4
Conventional,Organized,Methodical,Order,Method,"[ 0.01338924  0.0167946  -0.00241664 ... -0.05253537 -0.0094963
 -0.01217415]",4
Conventional,Detail-oriented,Meticulous,Detail,Detail,"[ 0.00536362  0.06869134  0.02599798 ... -0.03573182 -0.00265871
 -0.00040983]",3
Conventional,Detail-oriented,Precise,Precisely manage,Precision,"[ 0.01513571  0.06010155  0.03615507 ... -0.04386266 -0.00318453
  0.00088485]",3
Conventional,Detail-oriented,Thorough,Thoroughly review,Thoroughness,"[ 0.00252616  0.04018122  0.00250205 ... -0.0162179   0.01603984
 -0.01458572]",3
Conventional,Detail-oriented,Exact,Examine,Exactness,"[ 0.00879452  0.03873648  0.02785843 ... -0.02534571  0.00298093
  0.01708962]",3
Conventional,Efficient,Effective,Produce,Efficiency,"[ 0.02843337 -0.00589051  0.02654959 ... -0.00109642 -0.00698693
  0.00173661]",4
Conventional,Efficient,Productive,Optimize,Effectiveness,"[ 0.03813453  0.00878739  0.01570156 ... -0.01465834  0.00386257
  0.0027908 ]",4
Conventional,Efficient,Competent,Perform,Productivity,"[ 0.05032138  0.01720605  0.01880331 ... -0.02661561 -0.00052089
  0.00031505]",4
Conventional,Efficient,Practical,Accomplish,Competence,"[ 0.0589912   0.01252788  0.02105663 ... -0.03047498 -0.01566189
  0.00875727]",4
Conventional,Reliable,Dependable,Depend,Reliability,"[ 0.03441139  0.01282053  0.03121387 ... -0.01595714 -0.01603327
  0.00945552]",4
Conventional,Reliable,Trustworthy,Trust,Trustworthiness,"[ 0.03865721  0.01448099  0.01233165 ... -0.02351905  0.00155015
  0.00089153]",4
Conventional,Reliable,Steady,Count on,Stability,"[ 0.0373705   0.01400636  0.02802788 ... -0.02895304 -0.02874071
  0.01818475]",4
Conventional,Reliable,Stable,Rely,Dependability,"[ 0.03938595  0.0035595   0.02500258 ... -0.01621954 -0.02463534
  0.0058222 ]",4
Conventional,Conforming,Compliant,Conform,Conformity,"[ 0.02937075  0.02325055  0.04061449 ... -0.03077233 -0.01108022
  0.00678985]",4
Conventional,Conforming,Obedient,Submit,Obedience,"[ 0.01858432  0.02356856  0.02011341 ... -0.01122557 -0.01312958
 -0.00571938]",4
Conventional,Conforming,Submissive,Comply,Compliance,"[ 0.02984251  0.04130641  0.04188263 ... -0.02787121 -0.02180566
  0.00460603]",4
Conventional,Conforming,Accordant,Obey,Submissiveness,"[ 0.0302068   0.02846817  0.05010276 ... -0.01682691 -0.0201681
  0.01500513]",4
