Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Interpersonally Exploitive,Entitled,Superior,Assert rights,Expectation,"[ 0.03114961  0.00514241  0.01001994 ... -0.01092053 -0.01119297
 -0.00780254]",2
Interpersonally Exploitive,Entitled,Expectant,Claim privilege,Superiority,"[ 0.03597765 -0.01564781  0.01057306 ... -0.02048385 -0.00453571
  0.00593724]",2
Cognitively Expansive,Grandiose,Self-inflated,Exaggerate,Grandiosity,"[ 0.03781725 -0.02706696  0.00102156 ... -0.02746354 -0.00331432
  0.01927689]",0
Cognitively Expansive,Grandiose,Exaggerated,Inflate self,Pretentiousness,"[ 0.0460713  -0.02315076 -0.01160415 ... -0.02405722  0.00463663
  0.00060251]",0
Cognitively Expansive,Grandiose,Pretentious,Pretend superiority,Exaggeration,"[ 0.04191438 -0.02526628 -0.02685462 ... -0.02244258 -0.00236596
 -0.00156536]",0
Cognitively Expansive,Grandiose,Overconfident,Overestimate abilities,Inflation,"[ 0.03918594 -0.02999853  0.00951763 ... -0.0339905  -0.00117228
  0.00515508]",0
Cognitively Expansive,Arrogant,Haughty,Disdain,Arrogance,"[ 0.02967159 -0.03746666 -0.00844467 ... -0.01757385 -0.00227356
 -0.00213212]",0
Cognitively Expansive,Arrogant,Conceited,Belittle,Haughtiness,"[ 0.02661999 -0.042897   -0.0212128  ... -0.03255403  0.00531013
  0.00499818]",0
Cognitively Expansive,Arrogant,Superior,Look down,Conceit,"[ 0.04116136 -0.04558976 -0.01306518 ... -0.00558517  0.00532259
 -0.00842389]",0
Cognitively Expansive,Arrogant,Pompous,Scorn,Superiority,"[ 0.02535004 -0.02375677 -0.00156126 ...  0.00063882  0.01607494
 -0.00254105]",0
Cognitively Expansive,Self-Important,Egotistical,Promote self,Self-importance,"[ 0.07060641 -0.03598791 -0.00025099 ... -0.02555306  0.01090045
  0.01959615]",0
Cognitively Expansive,Self-Important,Self-centered,Exalt self,Egotism,"[ 0.06663453 -0.05523275  0.00957549 ... -0.02241682  0.01654404
  0.00680741]",0
Cognitively Expansive,Self-Important,Narcissistic,Demand recognition,Narcissism,"[ 0.01247926 -0.01112769 -0.00733909 ... -0.01570061  0.01144982
  0.00799037]",0
Cognitively Expansive,Self-Important,Self-glorifying,Flaunt,Self-glorification,"[ 0.0493353  -0.02940742 -0.00819026 ... -0.02763373  0.00431125
  0.01746857]",0
Cognitively Expansive,Overconfident,Cocky,Overestimate,Overconfidence,"[ 0.04385931 -0.04864871 -0.02147974 ... -0.0292734   0.00676322
  0.01827229]",0
Cognitively Expansive,Overconfident,Brash,Assert confidently,Boldness,"[ 0.03970337 -0.04980437 -0.00168685 ... -0.03214221 -0.01464062
  0.01745781]",0
Cognitively Expansive,Overconfident,Presumptuous,Boast,Presumption,"[ 0.05888949 -0.05317435 -0.0402711  ... -0.0262042   0.01357345
  0.01795555]",0
Cognitively Expansive,Overconfident,Bold,Overstate,Bravado,"[ 0.04488257 -0.03678704 -0.0299862  ... -0.03122136 -0.00237546
  0.00872055]",0
Cognitively Expansive,Visionary,Ambitious,Envision,Vision,"[ 0.02919634 -0.02469659 -0.01439026 ... -0.01877119 -0.00148042
  0.0083015 ]",0
Cognitively Expansive,Visionary,Idealistic,Dream,Ambition,"[ 0.02282855 -0.00344493 -0.02281353 ... -0.02183731 -0.00189237
 -0.00574093]",0
Cognitively Expansive,Visionary,Futuristic,Imagine,Dream,"[ 0.01847172 -0.02996294 -0.04087738 ... -0.02131125 -0.0105595
  0.01708154]",0
Cognitively Expansive,Visionary,Imaginative,Idealize,Idealism,"[ 0.01272504 -0.01108897 -0.04046844 ... -0.02581366 -0.00804754
  0.00975354]",0
Cognitively Expansive,Superior,Elite,Elevate self,Superiority,"[ 0.02217232 -0.05398981  0.00116673 ... -0.00522447 -0.00590151
  0.00374004]",0
Cognitively Expansive,Superior,Exceptional,Assert superiority,Preeminence,"[ 0.04404672 -0.04846022 -0.00539182 ... -0.00569341 -0.00214606
  0.01057769]",0
Cognitively Expansive,Superior,Preeminent,Distinguish,Excellence,"[ 0.03375378 -0.04924636 -0.00988167 ... -0.02522698  0.01418925
  0.02049968]",0
Cognitively Expansive,Superior,Supreme,Rank highly,Elitism,"[ 0.02457335 -0.02874476  0.00766021 ... -0.01642774 -0.00248957
  0.00401971]",0
Admirable Self-Image,Vain,Self-admiring,Admire self,Vanity,"[ 0.051542   -0.0604583   0.00115948 ...  0.00584953  0.00993017
 -0.00417772]",3
Admirable Self-Image,Vain,Conceited,Preen,Conceit,"[ 0.06190037 -0.06172984 -0.00738939 ... -0.00569125  0.01130435
 -0.00098673]",3
Admirable Self-Image,Vain,Proud,Exalt,Pride,"[ 0.05305585 -0.05806716  0.01332952 ...  0.01836997 -0.00404984
 -0.00089774]",3
Admirable Self-Image,Vain,Narcissistic,Flaunt,Narcissism,"[ 0.04161553 -0.02663339 -0.02829198 ... -0.00061469  0.00931415
 -0.01028737]",3
Admirable Self-Image,Self-Admiring,Self-loving,Self-admire,Self-admiration,"[ 0.0658531  -0.06754453 -0.00961297 ... -0.00031494  0.01273508
 -0.01802785]",3
Admirable Self-Image,Self-Admiring,Egotistical,Self-promote,Egotism,"[ 0.06885069 -0.05979745 -0.00712509 ...  0.00371932  0.01179227
 -0.00484377]",3
Admirable Self-Image,Self-Admiring,Self-centered,Flaunt,Self-praise,"[ 0.06586681 -0.06191369 -0.02019711 ... -0.00953482  0.01421175
 -0.00856742]",3
Admirable Self-Image,Self-Admiring,Self-focused,Praise self,Self-focus,"[ 0.04091902 -0.05314414  0.01285043 ... -0.01656714  0.00969578
 -0.00970281]",3
Admirable Self-Image,Image-Conscious,Appearance-focused,Groom,Self-image,"[ 0.0621374  -0.00910205 -0.02838512 ... -0.00446111  0.01671015
 -0.00665708]",3
Admirable Self-Image,Image-Conscious,Stylish,Style,Appearance,"[ 0.09053995 -0.04592277 -0.05171278 ...  0.00412255  0.00599224
 -0.00923138]",4
Admirable Self-Image,Image-Conscious,Groomed,Beautify,Style,"[ 6.39886409e-02 -2.62215566e-02 -5.55161759e-02 ... -2.03621839e-05
 -1.32328393e-02 -1.85819790e-02]",4
Admirable Self-Image,Image-Conscious,Presentable,Present well,Presentation,"[ 0.04026818 -0.04227442 -0.03023696 ...  0.00203849  0.00807513
 -0.01860075]",4
Admirable Self-Image,Boastful,Bragging,Boast,Boasting,"[ 0.05291639 -0.04795457 -0.0198473  ... -0.01446955  0.0136742
  0.01935111]",3
Admirable Self-Image,Boastful,Showy,Brag,Bravado,"[ 0.05897878 -0.0503262  -0.04432238 ... -0.00295041  0.00952078
  0.00595968]",3
Admirable Self-Image,Boastful,Proud,Exaggerate,Showiness,"[ 0.07300524 -0.05613055 -0.03860455 ... -0.00074752  0.00633171
  0.00881481]",3
Admirable Self-Image,Boastful,Self-glorifying,Show off,Self-glory,"[ 0.05338415 -0.04546701 -0.0200332  ...  0.00971264  0.01921321
  0.01176968]",3
Admirable Self-Image,Charismatic,Captivating,Charm,Charisma,"[ 0.07241967 -0.06076659 -0.04575969 ... -0.04098476 -0.00119462
 -0.01050199]",4
Admirable Self-Image,Charismatic,Charming,Captivate,Charm,"[ 0.07246959 -0.07478186 -0.0575527  ... -0.03863165  0.00010018
 -0.01449392]",4
Admirable Self-Image,Charismatic,Persuasive,Persuade,Persuasion,"[ 0.06071918 -0.07978346 -0.06711067 ... -0.01527622 -0.0140847
 -0.00620553]",4
Admirable Self-Image,Charismatic,Appealing,Attract,Appeal,"[ 0.07129391 -0.0619578  -0.05440405 ... -0.0032977  -0.01076481
 -0.00608262]",4
Admirable Self-Image,Enticing,Alluring,Allure,Allure,"[ 0.05262658 -0.08126631 -0.05450507 ... -0.02499835 -0.01663185
 -0.01921838]",1
Admirable Self-Image,Enticing,Seductive,Seduce,Seduction,"[ 0.05655227 -0.09508175 -0.06735439 ...  0.00475481 -0.03171317
 -0.02775625]",1
Admirable Self-Image,Enticing,Magnetic,Attract,Magnetism,"[ 0.06050857 -0.07674543 -0.06021654 ... -0.01328005 -0.01908415
 -0.00431839]",4
Admirable Self-Image,Enticing,Tempting,Tempt,Temptation,"[ 0.05577099 -0.08370017 -0.05740189 ... -0.00635979 -0.021624
 -0.03692826]",1
