Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Sadness,Low-Spirited,Dejected,Slump,Downheartedness,"[-0.00559564 -0.01080425 -0.00298971 ...  0.01652567 -0.00403144
  0.02621402]",2
Sadness,Low-Spirited,Crestfallen,Sigh,Dejection,"[ 0.02942446 -0.00580201  0.01668768 ...  0.03840376 -0.00759096
  0.01747509]",2
Sadness,Low-Spirited,Discouraged,Wilt,Discouragement,"[ 0.02205184 -0.0244611  -0.00203193 ...  0.00601961 -0.01727583
  0.02117316]",2
Sadness,Low-Spirited,Weighted,Deflate,Oppression,"[ 0.03336986 -0.00578628  0.01371046 ...  0.02989965 -0.01987629
 -0.01134018]",2
Sadness,Low-Spirited,Oppressed,Brood,Gloom,"[ 0.0133831  -0.00484611  0.02469931 ...  0.03013227 -0.02182043
  0.03191865]",2
Pessimism,Hopeless,Negative,Doubt,Pessimism,"[ 0.00561037 -0.01657     0.00607261 ... -0.01579372 -0.00495053
  0.02256851]",2
Pessimism,Hopeless,Dismal,Despair,Negativity,"[ 0.01399642 -0.01502728  0.00249547 ...  0.0104828  -0.01259533
  0.02458086]",2
Pessimism,Hopeless,Defeatist,Distrust,Hopelessness,"[ 0.01308944 -0.02279958  0.01315361 ...  0.00648412 -0.00620608
  0.01461512]",2
Pessimism,Hopeless,Cynical,Underestimate,Cynicism,"[ 0.02814195 -0.02433976 -0.00861253 ... -0.01383334 -0.0142438
  0.00899419]",2
Pessimism,Hopeless,Bleak,Resign,Defeatism,"[ 0.00353684  0.00353132  0.02035159 ...  0.02692423 -0.01640212
  0.02041054]",2
Pessimism,Hopeless,Discouraged,Lose faith,Desperation,"[ 0.02200797 -0.02857149 -0.00155992 ...  0.01387553 -0.0150702
  0.01056498]",2
Pessimism,Cynical,Skeptical,Scoff,Cynicism,"[ 0.03497411  0.01763401 -0.03994102 ... -0.01052897  0.01238789
  0.00106906]",2
Pessimism,Cynical,Distrustful,Mistrust,Skepticism,"[ 0.02008521  0.02436819 -0.03082065 ... -0.02480208 -0.00274684
  0.0015755 ]",2
Pessimism,Cynical,Jaded,Deride,Distrust,"[ 0.01656651  0.00216028 -0.02543876 ... -0.00189001 -0.00394405
  0.0004944 ]",2
Pessimism,Cynical,World-weary,Ridicule,Jadedness,"[ 0.03970799 -0.00847497 -0.01999776 ... -0.00907878  0.01255072
 -0.00220141]",2
Pessimism,Cynical,Suspicious,Question,Suspicion,"[ 0.02229252 -0.02493042 -0.0284527  ... -0.01899896 -0.01302176
 -0.00111501]",2
Pessimism,Cynical,Scornful,Belittle,Scorn,"[ 0.03154625  0.00474929 -0.01616347 ... -0.00879015  0.0072179
  0.01332258]",2
Pessimism,Defeatist,Resigned,Give up,Defeatism,"[ 0.02598984  0.00091862 -0.01683192 ...  0.01987042  0.02300786
  0.0362077 ]",2
Pessimism,Defeatist,Beaten,Surrender,Resignation,[0.01987687 0.00528396 0.00770932 ... 0.02634944 0.01227863 0.02781577],2
Pessimism,Defeatist,Dejected,Yield,Abandonment,[0.01752753 0.00973273 0.00096717 ... 0.01991047 0.0227097  0.01956595],2
Pessimism,Defeatist,Self-defeating,Abandon,Surrender,[0.02275029 0.00032574 0.02045492 ... 0.00772871 0.02019342 0.02629503],2
Pessimism,Defeatist,Despairing,Submit,Yielding,"[ 0.01397727 -0.00761994 -0.01442029 ...  0.00533469  0.02850093
  0.02052658]",2
Pessimism,Defeatist,Yielding,Quit,Submission,"[ 0.02040805 -0.00027655 -0.0015925  ...  0.00853346  0.02575087
  0.03074753]",2
Pessimism,Negative,Downbeat,Reject,Negativity,[0.0168339  0.0142487  0.00974713 ... 0.00813889 0.01174616 0.04145348],2
Pessimism,Negative,Discouraging,Demean,Downbeat attitude,"[ 0.0302596  -0.00342306  0.00454748 ... -0.0046649   0.00660061
  0.0368353 ]",2
Pessimism,Negative,Unconstructive,Dismiss,Discouragement,"[ 0.02479904 -0.00040433 -0.00552403 ... -0.00732968 -0.00554249
  0.02750198]",2
Pessimism,Negative,Critical,Criticize,Criticism,"[ 0.02103417  0.00382539 -0.01833561 ... -0.01430965  0.0151411
  0.02546856]",2
Pessimism,Negative,Bleak,Undermine,Rejection,"[-0.0056537  -0.00280086  0.01157467 ...  0.00150901 -0.01547249
  0.03789425]",2
Pessimism,Negative,Gloomy,Disapprove,Dismay,"[ 0.01771909  0.00048806 -0.01016921 ...  0.02091272  0.01009918
  0.02689379]",2
Pessimism,Fatalistic,Doomed,Accept fate,Fatalism,"[-0.00129089  0.010648    0.03634908 ...  0.01287242  0.0013939
  0.05093539]",2
Pessimism,Fatalistic,Predestined,Submit,Inevitability,"[ 0.00016081  0.00228508 -0.00031863 ...  0.01560793  0.00818788
  0.01340037]",2
Pessimism,Fatalistic,Inevitable,Surrender,Predestination,[0.00170551 0.00930635 0.02158098 ... 0.01598856 0.00887616 0.02287153],2
Pessimism,Fatalistic,Inescapable,Resign oneself,Doom,"[ 0.00930239  0.02584642  0.04707793 ...  0.03581638 -0.00279181
  0.03140464]",2
Pessimism,Fatalistic,Fated,Foretell doom,Surrender,"[ 0.00617206  0.00515501  0.01941574 ...  0.01593501 -0.00330817
  0.03236936]",2
Pessimism,Fatalistic,Foreordained,Brace for worst,Resignation,"[-0.01113044  0.04179717  0.01800931 ...  0.03763542 -0.00960347
  0.01128763]",2
Pessimism,Foreboding,Ominous,Dread,Foreboding,"[-0.00224016 -0.02433011 -0.00770674 ...  0.01183508  0.00296244
  0.00434466]",2
Pessimism,Foreboding,Dread-laden,Anticipate doom,Dread,"[1.70636028e-02 1.39143776e-05 3.48328170e-03 ... 2.88118422e-02
 1.07542961e-03 7.37846782e-03]",2
Pessimism,Foreboding,Gloom-laden,Sense negativity,Premonition,"[ 0.01234462 -0.02712839 -0.01212482 ...  0.00649493  0.0085441
  0.0179816 ]",2
Pessimism,Foreboding,Worrisome,Brace,Worry,"[ 0.00313163 -0.0093569  -0.01282322 ...  0.00217097  0.00318591
  0.0159639 ]",2
Pessimism,Foreboding,Anxious,Tremble,Tension,"[-0.01003573 -0.01193932 -0.02055877 ... -0.00355971  0.00909916
  0.01094184]",2
Pessimism,Foreboding,Tense,Expect worse,Dark expectation,"[-0.00089764  0.0049517  -0.02312287 ...  0.02360086 -0.00467536
  0.01859688]",2
Past Failure,Regretful,Remorseful,Regret,Regret,"[ 0.01127082  0.01738229 -0.00878066 ...  0.00228875  0.01578728
 -0.00071918]",2
Past Failure,Regretful,Repentant,Rue,Remorse,"[ 0.01906884  0.01672678 -0.00795986 ... -0.0160384   0.0060688
 -0.01832508]",2
Past Failure,Regretful,Contrite,Lament,Repentance,"[ 0.01644465  0.00823014  0.01603861 ...  0.00761327  0.01617916
 -0.00684023]",2
Past Failure,Regretful,Apologetic,Feel sorry,Contrition,"[ 0.03165977  0.00450215 -0.02056818 ... -0.00153309  0.01654596
  0.00312141]",2
Past Failure,Regretful,Sorrowful,Reflect,Apology,"[ 0.01929325  0.0015818  -0.00312658 ...  0.01059726  0.01414267
 -0.0024623 ]",2
Past Failure,Regretful,Penitent,Bemoan,Sorrow,[0.02607888 0.02291636 0.00104689 ... 0.00603501 0.01519282 0.00244738],2
Past Failure,Remorseful,Guilt-ridden,Feel guilty,Remorse,"[ 0.03975837  0.0034919  -0.00525596 ... -0.00847618  0.02618199
 -0.01983572]",2
Past Failure,Remorseful,Shamefaced,Atone,Guilt,"[ 0.02830133 -0.01416551 -0.01078747 ...  0.00123057  0.02037221
 -0.0071867 ]",2
Past Failure,Remorseful,Self-accusing,Self-accuse,Shame,"[ 0.02176568 -0.01932026  0.01520165 ... -0.01457242  0.02153687
 -0.01130471]",0
Past Failure,Remorseful,Conscience-stricken,Confess,Conscience burden,"[ 0.04986342 -0.01078731  0.02858138 ...  0.00126564  0.00870839
 -0.00691435]",2
Past Failure,Remorseful,Repentant,Reproach oneself,Self-accusation,"[ 0.03293433 -0.02416553  0.01364443 ... -0.00675623  0.0164525
 -0.00354858]",0
Past Failure,Remorseful,Heavyhearted,Pine,Regretfulness,"[ 0.03967774  0.01304236  0.00869229 ... -0.01275918  0.03159115
  0.0053373 ]",2
Past Failure,Ashamed,Embarrassed,Blush,Shame,"[ 0.00121804 -0.07735561 -0.01309717 ... -0.00351191 -0.0073419
  0.01032057]",2
Past Failure,Ashamed,Humiliated,Hide face,Embarrassment,"[ 0.00469506 -0.07412867  0.002125   ...  0.00075743  0.00995192
 -0.00231835]",2
Past Failure,Ashamed,Chagrined,Lower eyes,Humiliation,"[ 0.01593375 -0.04279992  0.02297089 ... -0.00893669  0.00495325
 -0.01220679]",2
Past Failure,Ashamed,Disgraced,Falter,Disgrace,"[ 0.01817153 -0.03809673  0.03963874 ...  0.00972071 -0.00348842
  0.0001598 ]",2
Past Failure,Ashamed,Abashed,Feel inferior,Abashment,"[ 0.0097457  -0.06207143  0.01280863 ... -0.00144304 -0.00579098
  0.00390204]",2
Past Failure,Ashamed,Mortified,Apologize,Mortification,"[ 0.01080895 -0.02327404 -0.00179996 ...  0.0056463  -0.00296055
  0.00249522]",2
Past Failure,Defeated,Overcome,Lose,Defeat,"[ 0.01180061 -0.03012048  0.00835052 ...  0.02090561  0.01495769
  0.02191646]",2
Past Failure,Defeated,Vanquished,Give up,Loss,"[ 0.02464753 -0.0112366   0.00368725 ...  0.01404195  0.03323844
  0.03542798]",2
Past Failure,Defeated,Beaten,Bow out,Surrender,[0.02209424 0.01197668 0.04366609 ... 0.00907277 0.0084121  0.02928486],2
Past Failure,Defeated,Subdued,Submit,Submission,"[ 7.72701995e-03 -8.57920479e-03 -4.51634769e-05 ... -1.50771113e-02
  1.66749582e-02  1.25205582e-02]",2
Past Failure,Defeated,Discouraged,Succumb,Discouragement,"[ 0.04809322 -0.03984691  0.01403104 ...  0.00019676 -0.00764245
  0.02258505]",2
Past Failure,Defeated,Demoralized,Concede,Demoralization,"[ 0.04091126 -0.02967921  0.00529158 ... -0.00254537  0.00305135
  0.01841625]",2
Past Failure,Self-blaming,Self-accusing,Blame oneself,Self-blame,"[-0.00066331 -0.01830853  0.02602456 ... -0.01674078  0.01315542
 -0.00016742]",0
Past Failure,Self-blaming,Self-reproaching,Take fault,Self-reproach,"[ 0.01597429 -0.03070082  0.04462936 ... -0.01949996 -0.0026642
  0.01479907]",0
Past Failure,Self-blaming,Self-condemning,Accept guilt,Self-condemnation,"[ 0.03044926 -0.01306804  0.0350195  ... -0.0151675   0.01015451
  0.0047809 ]",0
Past Failure,Self-blaming,Guilt-laden,Criticize self,Guilt acceptance,"[ 0.032619   -0.01864528  0.00751958 ... -0.03515967  0.02305732
  0.00276606]",0
Past Failure,Self-blaming,Fault-finding,Condemn self,Fault assumption,"[ 0.00640604 -0.01129545  0.03664043 ... -0.02206273  0.00611177
  0.00264466]",0
Past Failure,Self-blaming,Self-criticizing,Accuse self,Self-criticism,"[ 0.00354454 -0.025682    0.00745698 ... -0.02207379  0.01188589
 -0.0051647 ]",0
Past Failure,Humbled,Penitent,Humble oneself,Humility,"[-0.00753864 -0.03093759  0.0168583  ... -0.01089341  0.00920451
  0.01576819]",2
Past Failure,Humbled,Meek,Lower pride,Submission,"[ 0.00764825 -0.03938133 -0.00316727 ...  0.00238961 -0.01474535
  0.02426603]",2
Past Failure,Humbled,Subdued,Yield,Modesty,"[ 0.01375961 -0.02261333 -0.02135795 ... -0.01336317  0.01596478
 -0.00458791]",2
Past Failure,Humbled,Docile,Acknowledge mistakes,Meekness,"[ 0.01581075 -0.02415739  0.00598699 ... -0.01274433 -0.00620389
  0.03055947]",2
Past Failure,Humbled,Modest,Bow down,Contrition,"[ 0.01380629  0.00069623  0.00142994 ... -0.00396832 -0.00638245
  0.0217745 ]",2
Past Failure,Humbled,Contrite,Step back,Subdued pride,"[-0.00052126 -0.02787271  0.00641165 ... -0.00133721 -0.0068445
  0.00944549]",2
Loss of Pleasure,Joyless,Uninterested,Lose interest,Joylessness,"[-0.00306226  0.00554508 -0.02425929 ...  0.01220691  0.02983598
 -0.00195605]",1
Loss of Pleasure,Joyless,Apathetic,Disengage,Apathy,"[ 0.01901227  0.02448396 -0.0384331  ... -0.00187496  0.01265783
 -0.00208106]",1
Loss of Pleasure,Joyless,Unresponsive,Feel numb,Boredom,"[ 0.01479801 -0.00053875 -0.03628275 ... -0.0084747   0.01543761
 -0.01097495]",1
Loss of Pleasure,Joyless,Bored,Detach,Disinterest,"[ 0.02846415  0.02287378 -0.03381342 ...  0.00674309  0.02401898
 -0.02308474]",1
Loss of Pleasure,Joyless,Indifferent,Withdraw,Detachment,"[ 0.01385795  0.02988121 -0.01358915 ... -0.00148678  0.0282983
 -0.00686924]",1
Loss of Pleasure,Joyless,Detached,Ignore,Indifference,"[ 0.02344333  0.02774955 -0.03258276 ... -0.00208536  0.02687626
 -0.0012403 ]",1
Loss of Pleasure,Anhedonic,Pleasureless,Feel nothing,Anhedonia,"[ 0.0107288  -0.01552224 -0.02521533 ...  0.015177    0.02282525
 -0.00734285]",1
Loss of Pleasure,Anhedonic,Numb,Numb out,Flatness,"[-0.02991587  0.00297808 -0.04589633 ...  0.00609492  0.0277832
 -0.01437364]",1
Loss of Pleasure,Anhedonic,Unfeeling,Lack enjoyment,Void,"[-0.00722984  0.01641407 -0.01791413 ...  0.01242594  0.00432348
 -0.00972873]",1
Loss of Pleasure,Anhedonic,Flat,Disconnect,Emotional emptiness,"[-0.02252762  0.00763587 -0.03392766 ...  0.01023852 -0.00474285
 -0.02863632]",1
Loss of Pleasure,Anhedonic,Deadened,Deaden emotion,Numbness,"[ 0.02147209  0.00425384 -0.04679567 ... -0.00418506  0.03444337
 -0.00489346]",1
Loss of Pleasure,Anhedonic,Vacant,Withdraw,Affective dullness,"[-0.00822594  0.00883554 -0.0181852  ...  0.01442477  0.01285303
 -0.02032982]",1
Loss of Pleasure,Disenchanted,Disillusioned,Lose faith,Disenchantment,"[ 0.02329854  0.01394166 -0.02265427 ...  0.01799456  0.00967901
 -0.02227969]",1
Loss of Pleasure,Disenchanted,Disappointed,Question illusions,Disillusionment,"[ 0.02297133 -0.00633232 -0.02463226 ...  0.00371301  0.01276102
 -0.02255609]",1
Loss of Pleasure,Disenchanted,Jaded,Awaken to reality,Disappointment,"[ 0.01635591  0.01430964 -0.0292489  ...  0.02484153  0.00554498
 -0.0188601 ]",1
Loss of Pleasure,Disenchanted,Resigned,Feel let down,Jadedness,"[ 0.01839854  0.01488373 -0.02732299 ...  0.01256221  0.01802247
 -0.01611319]",1
Loss of Pleasure,Disenchanted,World-weary,Turn away,Resignation,"[ 0.02707988  0.02090131  0.00531093 ...  0.02472985  0.00818622
 -0.03921914]",1
Loss of Pleasure,Disenchanted,Unimpressed,Abandon hope,World-weariness,"[ 0.03671569  0.01821982 -0.01702357 ...  0.01611871  0.00789065
 -0.02766713]",1
Loss of Pleasure,Unenthusiastic,Lackluster,Drag along,Unenthusiasm,"[ 0.01445761  0.02481608 -0.02953452 ...  0.01825449 -0.00951062
 -0.0020293 ]",1
Loss of Pleasure,Unenthusiastic,Unexcited,Show no zeal,Lack of zeal,"[ 0.0323379   0.0293284  -0.05990603 ...  0.03003819  0.02257123
 -0.01746076]",1
Loss of Pleasure,Unenthusiastic,Halfhearted,Go through motions,Halfheartedness,"[ 0.01996781  0.03783375 -0.02084359 ...  0.00326776 -0.00913002
  0.00196139]",1
Loss of Pleasure,Unenthusiastic,Uninspired,Conserve energy,Reluctance,"[ 0.02789751  0.0260335  -0.03099898 ...  0.02388754  0.01538201
 -0.00577609]",1
Loss of Pleasure,Unenthusiastic,Tepid,Hold back,Tepidity,"[ 0.01435711  0.01105875 -0.05422257 ... -0.00926315  0.02267237
 -0.00088528]",1
Loss of Pleasure,Unenthusiastic,Reluctant,Shrug off,Spiritlessness,"[ 0.00145682  0.0486385  -0.03607033 ...  0.02050126  0.00889131
  0.00566756]",1
Loss of Pleasure,Lifeless,Inert,Wither,Lifelessness,"[ 0.02845453  0.01865651 -0.02679916 ...  0.02606841  0.00317653
  0.01534576]",1
Loss of Pleasure,Lifeless,Deadened,Fade,Deadness,"[ 0.01574611  0.02566373 -0.03371988 ...  0.0302716   0.00448963
 -0.00269873]",1
Loss of Pleasure,Lifeless,Drained,Slack off,Inertia,"[ 0.01884079  0.03858024 -0.03393202 ...  0.01306925 -0.00369727
 -0.00605431]",1
Loss of Pleasure,Lifeless,Vacant,Lose vitality,Vacuum,"[-0.00287635  0.04116919 -0.02333124 ...  0.01895186  0.00140289
 -0.0101397 ]",1
Loss of Pleasure,Lifeless,Stagnant,Diminish,Stagnation,"[ 0.00683593  0.03920931 -0.01485842 ...  0.02125223  0.00050684
  0.01401952]",1
Loss of Pleasure,Lifeless,Hollow,Cease,Hollowness,"[ 0.03808068  0.02258919  0.00924243 ...  0.00021421 -0.0023974
 -0.01936436]",1
Loss of Pleasure,Bland,Tasteless,Bore,Blandness,"[-0.00409507  0.02459219 -0.02804525 ...  0.02752293  0.00927829
 -0.00555682]",1
Loss of Pleasure,Bland,Drab,Underwhelm,Monotony,"[-0.02202405  0.02924007 -0.03702006 ...  0.01058543 -0.00711479
 -0.01067942]",1
Loss of Pleasure,Bland,Monotonous,Fail to excite,Plainness,"[-0.00882645  0.02107288 -0.03571329 ...  0.01666329 -0.0110458
 -0.00886283]",1
Loss of Pleasure,Bland,Plain,Fall flat,Dullness,"[-0.03308034  0.03533581 -0.02443434 ...  0.01496422 -0.0044965
 -0.00498446]",1
Loss of Pleasure,Bland,Uninteresting,Lack flavor,Ennui,"[-0.01812544  0.00119476 -0.04216642 ...  0.00924485  0.01478885
 -0.01483984]",1
Loss of Pleasure,Bland,Uninspiring,Dull,Tediousness,"[-0.02533375  0.01117207 -0.03301322 ...  0.01219931 -0.00281073
  0.00178881]",1
Guilty Feelings,Ashamed,Remorseful,Feel guilty,Guilt,"[ 0.01916751 -0.03060982  0.00063826 ... -0.01039729  0.00533423
 -0.01669386]",0
Guilty Feelings,Ashamed,Conscience-stricken,Regret,Remorse,"[ 0.04232276 -0.01941193  0.00106104 ...  0.00121325  0.00098057
 -0.01529722]",2
Guilty Feelings,Ashamed,Sinful,Repent,Shame,"[ 4.20672111e-02 -4.29763272e-02 -4.37177805e-05 ...  3.29381856e-03
 -1.78241562e-02  3.45050311e-03]",0
Guilty Feelings,Ashamed,Culpable,Rue,Sinfulness,"[ 0.02693639 -0.02500516 -0.00887071 ... -0.00678094 -0.03075562
 -0.00203752]",0
Guilty Feelings,Ashamed,Tormented,Atone,Culpability,"[ 0.03356045 -0.02911535  0.01012648 ... -0.00286674 -0.0063794
 -0.01946117]",0
Guilty Feelings,Ashamed,Blameworthy,Reproach,Moral distress,"[ 0.03460948 -0.00668559  0.02388947 ... -0.01899055 -0.01775141
 -0.00429377]",0
Guilty Feelings,Remorseful,Contrite,Atone,Remorse,"[ 0.02972585 -0.00099964 -0.01143356 ...  0.00138854  0.01160326
 -0.01657407]",2
Guilty Feelings,Remorseful,Repentant,Apologize,Contrition,"[ 0.0424634  -0.00258829 -0.01586989 ... -0.01520976  0.00508564
 -0.00709295]",2
Guilty Feelings,Remorseful,Guilt-ridden,Make amends,Regret,"[ 0.03251591  0.01811767  0.00036845 ... -0.00959641 -0.00767131
 -0.02005002]",2
Guilty Feelings,Remorseful,Heavyhearted,Confess,Repentance,"[ 0.04078701 -0.0038637  -0.00836602 ... -0.01847762 -0.00872081
 -0.01626371]",2
Guilty Feelings,Remorseful,Apologetic,Feel sorrow,Sorrow,"[ 0.04091827  0.00041603 -0.01510112 ...  0.00039761  0.01327857
 -0.01359374]",2
Guilty Feelings,Remorseful,Rueful,Seek forgiveness,Apology,"[ 0.03131345 -0.01094692 -0.01474744 ... -0.01908075 -0.01098954
 -0.00679121]",2
Guilty Feelings,Regretful,Sorry,Regret,Regret,"[ 0.03963676  0.00603749 -0.0290007  ... -0.00404971 -0.00491009
 -0.00834419]",2
Guilty Feelings,Regretful,Rueful,Wish undone,Ruefulness,"[ 0.01694514 -0.00186806 -0.03225337 ... -0.01847597 -0.00308249
 -0.01455039]",2
Guilty Feelings,Regretful,Disconsolate,Self-accuse,Contrition,"[ 0.03528181 -0.01039862 -0.011984   ... -0.00580824  0.01075894
 -0.00651806]",0
Guilty Feelings,Regretful,Downhearted,Reflect sadly,Repentance,"[ 0.04564811  0.01168761 -0.00606639 ...  0.00148922 -0.00575548
 -0.01708624]",2
Guilty Feelings,Regretful,Apologetic,Look back,Self-blame,"[ 0.0307745  -0.0097836  -0.01187357 ... -0.00700983  0.0008885
 -0.00960125]",0
Guilty Feelings,Regretful,Penitent,Bemoan,Discontent,"[ 0.04871251  0.01281085 -0.00470079 ...  0.00608534  0.00022971
 -0.01437406]",2
Guilty Feelings,Self-blaming,Self-accusing,Blame oneself,Self-blame,"[ 0.01759766 -0.01963777  0.01219464 ... -0.0172028   0.00562348
 -0.00163127]",0
Guilty Feelings,Self-blaming,Self-condemning,Self-accuse,Self-condemnation,"[ 0.04459874 -0.02235439  0.01714066 ... -0.01280047 -0.00625235
 -0.00802695]",0
Guilty Feelings,Self-blaming,Fault-taking,Berate oneself,Self-accusation,"[ 0.01462415 -0.02511067  0.01618424 ... -0.02681998  0.00177206
  0.00094029]",0
Guilty Feelings,Self-blaming,Self-critical,Internalize guilt,Inner fault,"[ 0.00501145 -0.02044046  0.00828097 ... -0.01709269 -0.00173768
  0.0171063 ]",0
Guilty Feelings,Self-blaming,Guilt-laden,Own fault,Self-laceration,"[ 0.05223092 -0.0099735   0.01979452 ...  0.0045709  -0.01056262
 -0.03315721]",0
Guilty Feelings,Self-blaming,Self-lacerating,Reproach inwardly,Guilt-ladenness,"[ 0.04340878 -0.00633214  0.026971   ... -0.00636268  0.0064577
 -0.01689929]",0
Guilty Feelings,Culpable,Responsible,Own up,Culpability,"[ 0.0426136  -0.00013148 -0.00101253 ... -0.00530921 -0.01964199
 -0.0221462 ]",0
Guilty Feelings,Culpable,At fault,Confess,Liability,"[ 0.02227079 -0.02430191 -0.00289291 ... -0.01393891 -0.01254431
 -0.00643307]",0
Guilty Feelings,Culpable,Answerable,Bear guilt,Responsibility,"[ 0.04901148 -0.0056153  -0.0072099  ... -0.0048162   0.01017233
 -0.0016126 ]",0
Guilty Feelings,Culpable,Liable,Shoulder blame,Fault,"[ 0.03896641 -0.02056318 -0.00409366 ... -0.02415334 -0.00608212
 -0.01770272]",0
Guilty Feelings,Culpable,Blameworthy,Take responsibility,Wrongdoing,"[ 0.02983216 -0.00029548  0.00400475 ... -0.01451258 -0.01751193
 -0.01010097]",0
Guilty Feelings,Culpable,Guilt-laden,Admit wrongdoing,Blame,"[ 0.03288542 -0.01505663 -0.00079029 ... -0.01252228 -0.00358071
 -0.0131134 ]",0
Guilty Feelings,Penitent,Contrite,Ask forgiveness,Penitence,"[ 0.02721705 -0.00727378  0.01515645 ... -0.01533252  0.00140854
  0.01003583]",2
Guilty Feelings,Penitent,Repentant,Repent,Contrition,"[ 0.04417266  0.00290475  0.00673888 ... -0.00126012  0.0040929
 -0.00867417]",2
