Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Grandiose Narcissism,Exploitativeness,Manipulative,Exploit,Exploitation,"[ 0.02463334  0.02557063  0.03383056 ... -0.02479444 -0.02606857
 -0.00835512]",0
Grandiose Narcissism,Exploitativeness,Calculating,Manipulate,Manipulation,"[ 0.0252218   0.00724448  0.02310898 ... -0.03412793 -0.01304374
  0.00272539]",0
Grandiose Narcissism,Exploitativeness,Cunning,Use,Deception,"[ 0.03840685  0.00049504  0.00466834 ... -0.02020297 -0.03565053
 -0.00355142]",0
Grandiose Narcissism,Exploitativeness,Deceptive,Take advantage,Cunning,"[ 0.03880508 -0.00123571  0.00364443 ... -0.02046489 -0.02708978
  0.0037846 ]",0
Grandiose Narcissism,Indifference,Apathetic,Ignore,Indifference,"[ 0.02818461  0.00117526 -0.010209   ... -0.00874645  0.01791077
  0.02690218]",4
Grandiose Narcissism,Indifference,Uncaring,Disregard,Apathy,"[ 0.03766537  0.01069528  0.01196016 ... -0.01172124  0.01707591
  0.01853755]",4
Grandiose Narcissism,Indifference,Unconcerned,Neglect,Neglect,"[ 0.0256847   0.02047204  0.00524177 ... -0.01932177  0.01436392
  0.02255419]",4
Grandiose Narcissism,Indifference,Disinterested,Overlook,Disinterest,"[ 0.02704071  0.00732716 -0.00532091 ... -0.00163644  0.01805622
  0.01968447]",4
Grandiose Narcissism,Lack of Empathy,Insensitive,Ignore feelings,Callousness,"[ 0.03928474 -0.00231499  0.01280095 ... -0.01684968  0.00880566
  0.00402535]",4
Grandiose Narcissism,Lack of Empathy,Callous,Disregard,Insensitivity,"[ 0.03076176  0.00838833  0.01925347 ... -0.0053402   0.00524784
  0.01246617]",4
Grandiose Narcissism,Lack of Empathy,Unfeeling,Dismiss,Unfeelingness,"[ 0.01964082  0.01451359 -0.00399802 ... -0.00979328  0.00531034
 -0.00178029]",4
Grandiose Narcissism,Lack of Empathy,Cold-hearted,Overlook,Coldness,"[ 0.00982752 -0.01159717  0.00509562 ... -0.02642589  0.0140663
  0.00219983]",4
Grandiose Narcissism,Manipulativeness,Crafty,Scheme,Manipulation,"[ 0.02429643  0.01451177 -0.0052695  ... -0.03755818 -0.02479932
 -0.00088005]",0
Grandiose Narcissism,Manipulativeness,Scheming,Control,Deviousness,"[ 0.00856206  0.00933855  0.00228138 ... -0.02733537 -0.01029371
 -0.00675138]",0
Grandiose Narcissism,Manipulativeness,Conniving,Influence,Cunning,"[ 0.02337058 -0.01319284  0.00810036 ... -0.03381521 -0.01837909
 -0.00459838]",0
Grandiose Narcissism,Manipulativeness,Devious,Maneuver,Scheming,"[ 0.00979826  0.00675238 -0.00780576 ... -0.02619536 -0.02939479
 -0.00177736]",0
Grandiose Narcissism,Grandiose Fantasies,Visionary,Fantasize,Fantasy,"[ 0.01970116 -0.00252779  0.01828649 ... -0.0062655  -0.00593045
 -0.0017581 ]",3
Grandiose Narcissism,Grandiose Fantasies,Fanciful,Dream,Vision,"[ 0.03818901 -0.00517432  0.02672306 ... -0.0048006  -0.00421112
 -0.00244653]",3
Grandiose Narcissism,Grandiose Fantasies,Imaginative,Imagine,Dream,"[ 0.02544697 -0.01076829  0.00950402 ... -0.01473748 -0.00664841
  0.01029051]",3
Grandiose Narcissism,Grandiose Fantasies,Dreamy,Idealize,Idealization,"[ 0.01807339 -0.01033586  0.00151359 ... -0.00898645  0.00332685
 -0.00430302]",3
Grandiose Narcissism,Thrill-Seeking,Adventurous,Seek thrills,Adventure,"[ 0.03645681  0.01476431  0.00437202 ...  0.00021334 -0.02991973
 -0.01825634]",2
Grandiose Narcissism,Thrill-Seeking,Risk-taking,Chase excitement,Excitement,"[ 0.03753946 -0.00090782 -0.00431345 ... -0.01872839 -0.02001002
 -0.02149837]",2
Grandiose Narcissism,Thrill-Seeking,Excitement-seeking,Take risks,Risk,"[ 0.03196056  0.01123965  0.01582554 ... -0.0088834  -0.02245117
 -0.0147283 ]",2
Grandiose Narcissism,Thrill-Seeking,Daring,Explore,Thrill,"[ 0.03886817  0.01811036 -0.0092661  ... -0.0174994  -0.02318707
 -0.01806672]",2
Vulnerable Narcissism,Reactive Anger,Hostile,Lash out,Anger,"[ 0.00435522  0.01665148  0.00504903 ... -0.00888904 -0.03066511
 -0.00338147]",1
Vulnerable Narcissism,Reactive Anger,Irritable,Explode,Hostility,"[ 0.00105658  0.03386658  0.00145586 ... -0.01895518 -0.03072143
  0.00098286]",1
Vulnerable Narcissism,Reactive Anger,Volatile,React angrily,Outburst,"[ 0.00693485  0.03299772  0.01355556 ... -0.00211357 -0.01392433
 -0.00227576]",1
Vulnerable Narcissism,Reactive Anger,Explosive,Lose temper,Temper,"[ 0.00746056  0.0232979   0.02361479 ... -0.02251258 -0.00805989
  0.00896232]",1
Vulnerable Narcissism,Shame,Embarrassed,Feel shame,Shame,"[ 0.01523463 -0.02987987 -0.00049971 ... -0.00930863  0.00551919
 -0.00361646]",1
Vulnerable Narcissism,Shame,Humiliated,Withdraw,Embarrassment,"[ 0.00183967 -0.02865733  0.00080088 ... -0.01317594  0.0112927
  0.00021886]",1
Vulnerable Narcissism,Shame,Ashamed,Avoid,Humiliation,"[ 0.00751111 -0.02916561  0.02585633 ... -0.01585983  0.00992784
  0.0067902 ]",1
Vulnerable Narcissism,Shame,Mortified,Self-blame,Mortification,"[ 0.01901707  0.01715859  0.02521203 ...  0.00178735 -0.00171442
 -0.01103567]",1
Vulnerable Narcissism,Need for Admiration,Admiration-seeking,Seek admiration,Admiration,"[ 0.02344786 -0.01427542  0.0212258  ...  0.00235125 -0.00830687
 -0.00385953]",2
Vulnerable Narcissism,Need for Admiration,Approval-needy,Crave approval,Approval,"[ 0.00146257  0.02113695  0.00126076 ... -0.01093512  0.01344377
 -0.00768675]",2
Vulnerable Narcissism,Need for Admiration,Praise-dependent,Pursue validation,Validation,"[-0.0068817   0.01388227  0.03381409 ... -0.03019493 -0.01166982
 -0.00615192]",2
Vulnerable Narcissism,Need for Admiration,Validation-seeking,Desire praise,Praise,"[-0.00207898  0.00082752  0.02282801 ... -0.01417946  0.00092861
 -0.02059739]",2
Vulnerable Narcissism,Distrust,Suspicious,Doubt,Suspicion,"[ 0.0092479   0.00848205 -0.000289   ... -0.02807603 -0.01676181
 -0.00493462]",1
Vulnerable Narcissism,Distrust,Wary,Suspect,Distrust,"[-0.00835025  0.01231766  0.01026125 ... -0.01887461 -0.00951347
 -0.00291843]",1
Vulnerable Narcissism,Distrust,Mistrustful,Question,Wariness,"[-0.010167    0.0320284   0.01138489 ... -0.02126255  0.00018851
  0.00415158]",1
Vulnerable Narcissism,Distrust,Cautious,Distrust,Caution,"[ 0.03432044  0.02122561  0.02728803 ... -0.03081137  0.00168678
 -0.00806659]",1
