Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Depression,Lethargic,Inactive,Dawdle,Inactivity,"[ 0.0140482  -0.00825031 -0.01687158 ...  0.01585488 -0.02371363
  0.03360576]",2
Depression,Lethargic,Slow,Laze,Slowness,"[ 0.01592654 -0.02370593 -0.03372012 ...  0.01917974 -0.01820378
  0.01885442]",2
Depression,Lethargic,Drowsy,Drift,Fatigue,"[ 0.00311878 -0.03022694 -0.03241579 ...  0.01814919 -0.02246175
  0.02139338]",2
Depression,Lethargic,Fatigued,Procrastinate,Indolence,"[ 0.00793354 -0.01560052  0.00091892 ...  0.00207107 -0.03383853
  0.02016002]",2
Depression,Withdrawn,Isolated,Withdraw,Withdrawal,"[-0.0203593  -0.05293417  0.01204824 ...  0.00297023 -0.02869824
  0.02105653]",2
Depression,Withdrawn,Detached,Retreat,Isolation,"[-0.01246609 -0.01609509  0.03303044 ...  0.00036285 -0.0249177
 -0.00736666]",2
Depression,Withdrawn,Reclusive,Recluse,Reclusion,"[ 0.00336934 -0.04683933  0.03319995 ...  0.0041279  -0.00910274
  0.027102  ]",2
Depression,Withdrawn,Distant,Detach,Detachment,"[-0.03236361 -0.00648225  0.02411147 ...  0.00026589 -0.01028952
 -0.0014062 ]",2
Depression,Withdrawn,Unresponsive,Shun,Avoidance,"[-0.02338944 -0.01112896  0.01786981 ...  0.00271669 -0.00397413
  0.01727645]",2
Depression,Withdrawn,Aloof,Avoid,Aloofness,"[-0.00675429 -0.03969086  0.02113196 ...  0.00148327 -0.00184083
  0.03063039]",2
Depression,Empty,Hollow,Empty,Emptiness,"[-0.01836862 -0.02983862  0.01498857 ...  0.0026372  -0.01897814
  0.00249175]",2
Depression,Empty,Void,Drain,Hollowness,"[-0.02062148 -0.00386134  0.02783208 ...  0.01340396 -0.02664184
  0.0106429 ]",2
Depression,Empty,Drained,Numb,Void,"[-0.02220119 -0.00630345 -0.00052585 ... -0.00102457 -0.02301541
  0.01423536]",2
Depression,Empty,Numb,Desensitize,Numbness,"[-0.00601566 -0.02371058 -0.02998014 ...  0.01282348 -0.00346654
  0.02020342]",2
Depression,Empty,Emotionless,Exhaust,Exhaustion,"[-0.01117276 -0.02582269 -0.00995979 ...  0.00219345 -0.00625688
  0.00025354]",2
Depression,Empty,Depleted,Dissolve,Dissolution,"[-0.01719553 -0.00202589  0.00361935 ...  0.02401269 -0.01755892
  0.02994319]",2
Depression,Indifferent,Apathetic,Ignore,Indifference,"[-0.00448608 -0.01472103 -0.02451644 ... -0.00327386  0.00422793
  0.05933062]",2
Depression,Indifferent,Uninterested,Dismiss,Apathy,"[-0.00713168 -0.00601128 -0.01635846 ...  0.01085014 -0.00137188
  0.04351155]",2
Depression,Indifferent,Detached,Neglect,Unconcern,"[-0.01442123  0.01162933  0.00482365 ... -0.00536711  0.00074637
  0.0392712 ]",2
Depression,Indifferent,Unconcerned,Overlook,Neglect,"[-0.00121497 -0.00868469 -0.00800609 ... -0.00572353  0.00154056
  0.06037468]",2
Depression,Indifferent,Unmoved,Avoid,Disinterest,"[-0.01654884 -0.00046368  0.0023824  ...  0.0092982   0.00400047
  0.05287213]",2
Depression,Indifferent,Disinterested,Disregard,Disregard,"[-0.00536454  0.00048728  0.0007469  ...  0.0049456   0.01442852
  0.05086905]",2
Hysteria,Emotional,Passionate,Emote,Emotionality,"[ 0.02432427 -0.01349665 -0.05675663 ...  0.02155425 -0.00424881
 -0.02781565]",3
Hysteria,Emotional,Sensitive,Sensitize,Sensitivity,"[ 0.02521373 -0.02879292 -0.05451382 ...  0.00896247 -0.00386538
 -0.02034487]",3
Hysteria,Emotional,Fervent,Enthuse,Fervor,"[ 0.00777677 -0.01870868 -0.06683575 ...  0.02263409  0.00495861
 -0.02655951]",3
Hysteria,Emotional,Excitable,Excite,Excitability,"[-0.00291236 -0.02631677 -0.07769053 ...  0.01651547 -0.02538924
 -0.00923371]",3
Hysteria,Emotional,Expressive,React,Expression,"[ 0.01299652 -0.01163575 -0.04773639 ...  0.01415355 -0.00883414
 -0.01800302]",3
Hysteria,Emotional,Reactive,Express,Reactivity,"[ 0.00785711  0.00115695 -0.05109756 ...  0.01428566 -0.01404506
 -0.00675185]",3
Hysteria,Dramatic,Theatrical,Dramatize,Drama,"[-0.011201   -0.02034917 -0.07362624 ...  0.0209416  -0.01912298
 -0.01398403]",3
Hysteria,Dramatic,Showy,Exaggerate,Showiness,"[ 0.03088308 -0.01729692 -0.07032484 ...  0.01493281 -0.01568094
 -0.02037924]",3
Hysteria,Dramatic,Exaggerated,Perform,Exaggeration,"[ 0.01315964 -0.01496783 -0.06853917 ... -0.00450613 -0.01582887
 -0.00987331]",3
Hysteria,Dramatic,Melodramatic,Theatricalize,Melodrama,"[-0.00495801  0.00187428 -0.07463184 ...  0.02515076 -0.00497216
 -0.01861552]",3
Hysteria,Dramatic,Flashy,Display,Flashiness,"[ 0.00404459 -0.03068477 -0.08554155 ... -0.0040844  -0.01175161
 -0.00090167]",3
Hysteria,Dramatic,Overstated,Amplify,Overstatement,"[ 0.00652116 -0.01663064 -0.07910792 ...  0.0085026  -0.01164894
  0.0009542 ]",3
Hysteria,Erratic,Unpredictable,Fluctuate,Erraticism,"[ 0.00789415 -0.01124387 -0.02684312 ... -0.0027845  -0.03044237
 -0.00247637]",3
Hysteria,Erratic,Inconsistent,Vary,Inconsistency,"[ 0.02040005 -0.01155601 -0.02089725 ...  0.001953   -0.04824296
 -0.00826398]",3
Hysteria,Erratic,Irregular,Alternate,Irregularity,"[-0.00818045 -0.0122326  -0.00420045 ...  0.00781171 -0.03963171
 -0.00108418]",3
Hysteria,Erratic,Variable,Diverge,Variability,"[-0.00386035 -0.00297106 -0.02438973 ... -0.00480325 -0.02462638
 -0.00310233]",3
Hysteria,Erratic,Capricious,Waver,Capriciousness,"[ 0.03572356  0.0018615  -0.03102385 ...  0.01666523 -0.02073062
 -0.00050682]",3
Hysteria,Erratic,Impulsive,Oscillate,Impulsivity,"[ 0.00495091  0.0119307  -0.02352325 ...  0.00231925 -0.03528488
  0.00585508]",3
Hysteria,Attention-Seeking,Needy,Seek attention,Attention-seeking,"[ 0.0237191  -0.01934387 -0.02723617 ...  0.00700248  0.00276617
 -0.0143215 ]",3
Hysteria,Attention-Seeking,Craving,Crave approval,Validation-seeking,"[-0.0008277   0.00364243 -0.01554104 ...  0.00798073 -0.01213419
 -0.01720822]",3
Hysteria,Attention-Seeking,Seeking validation,Display,Exhibitionism,"[ 0.01030747 -0.01422112 -0.00728501 ...  0.02243524 -0.01038332
 -0.02070595]",3
Hysteria,Attention-Seeking,Showy,Perform,Performance,"[ 0.03895782 -0.02289922 -0.05043044 ...  0.01565982  0.00483522
 -0.02915702]",3
Hysteria,Attention-Seeking,Exhibitionist,Show off,Display,"[ 0.0301696  -0.03343325 -0.04017506 ...  0.01930609 -0.00818211
 -0.01870852]",3
Hysteria,Attention-Seeking,Performative,Dramatize,Showmanship,"[ 0.02278028 -0.00164106 -0.06365677 ...  0.01523049 -0.00529867
 -0.02461318]",3
Hysteria,Hyperactive,Overactive,Fidget,Hyperactivity,"[-0.00107026 -0.00851755 -0.05177364 ...  0.01758462 -0.0015316
  0.01838662]",3
Hysteria,Hyperactive,Restless,Move restlessly,Restlessness,"[ 0.02111955 -0.00728482 -0.02868263 ...  0.01952131 -0.01568269
  0.00301096]",3
Hysteria,Hyperactive,Fidgety,Agitate,Fidgeting,"[ 0.00520412  0.00264339 -0.04866694 ...  0.01761509 -0.01342925
  0.0159167 ]",3
Hysteria,Hyperactive,Agitated,Twitch,Agitation,"[ 0.0049819  -0.0036382  -0.06838256 ...  0.03436921 -0.03161137
  0.0070058 ]",3
Hysteria,Hyperactive,Impulsive,Bounce,Tension,"[ 0.00665036  0.02751329 -0.0375753  ...  0.01258537 -0.01655514
  0.00112903]",3
Hysteria,Hyperactive,Tense,Shift,Impulsiveness,"[ 0.007443    0.01720192 -0.05105471 ...  0.00778927 -0.02296568
  0.00092525]",3
Hysteria,Unstable,Volatile,Shift,Instability,"[ 5.27538723e-05 -1.13278208e-03 -3.26825418e-02 ... -1.84012223e-02
 -3.84012163e-02  2.73251254e-03]",3
Hysteria,Unstable,Turbulent,Waver,Volatility,"[-0.01748538  0.01591262 -0.03299711 ... -0.00210858 -0.03069964
 -0.00721233]",3
Hysteria,Unstable,Erratic,Unbalance,Turbulence,"[-0.00859318  0.01081502 -0.02054621 ...  0.00393854 -0.04254784
 -0.01005634]",3
Hysteria,Unstable,Inconstant,Change suddenly,Mood swings,"[-0.00945245 -0.0185891  -0.02059873 ...  0.00486259 -0.04300613
  0.00343791]",3
Hysteria,Unstable,Unpredictable,Explode emotionally,Unpredictability,"[-0.00649907 -0.00522987 -0.02642931 ... -0.00962355 -0.03816571
 -0.01284883]",3
Hysteria,Unstable,Moody,React impulsively,Emotional lability,"[-0.0052189   0.00162188 -0.02479419 ...  0.00186943 -0.04431661
 -0.00670951]",3
Psychopathic_Deviate,Rebellious,Defiant,Rebel,Rebellion,"[ 0.02377802 -0.01205155  0.03606952 ...  0.01097566 -0.04737027
  0.02026395]",0
Psychopathic_Deviate,Rebellious,Insurgent,Defy,Defiance,"[ 0.01465031 -0.00637359  0.02807329 ...  0.01537273 -0.05984412
  0.01611068]",0
Psychopathic_Deviate,Rebellious,Dissident,Rise,Insurgence,"[ 0.00864591 -0.0060994   0.03481181 ...  0.01647694 -0.05218511
 -0.00540675]",0
Psychopathic_Deviate,Rebellious,Revolutionary,Overthrow,Revolution,"[ 0.02225359 -0.02158722  0.01924719 ...  0.01369154 -0.0338453
 -0.0067954 ]",0
Psychopathic_Deviate,Rebellious,Resistant,Challenge,Resistance,"[ 0.02435605  0.00768581  0.03753845 ... -0.00144379 -0.05084639
  0.01066362]",0
Psychopathic_Deviate,Rebellious,Oppositional,Oppose,Opposition,"[ 0.03462083 -0.01680668  0.0340713  ...  0.0125554  -0.03831494
  0.01221193]",0
Psychopathic_Deviate,Unstable,Inconsistent,Fluctuate,Instability,"[-0.0224447  -0.00471448  0.0067898  ... -0.01968806 -0.03561707
  0.02133265]",0
Psychopathic_Deviate,Unstable,Unpredictable,Vacillate,Inconsistency,"[-0.00377472 -0.01386725  0.00367018 ... -0.00503296 -0.028586
  0.01157885]",0
Psychopathic_Deviate,Unstable,Erratic,Oscillate,Unpredictability,"[-0.00794056 -0.00378213 -0.00438881 ... -0.00416995 -0.01553554
  0.01051318]",0
Psychopathic_Deviate,Unstable,Fickle,Waver,Fickleness,"[-0.00558627 -0.00126208 -0.01580373 ... -0.00636593 -0.02995458
  0.02156543]",0
Psychopathic_Deviate,Unstable,Mercurial,Shift,Mercuriality,"[-0.02048223 -0.00703881  0.0093642  ... -0.04246773 -0.03232057
  0.01274658]",0
Psychopathic_Deviate,Unstable,Capricious,Alter unpredictably,Capriciousness,"[ 0.0142351  -0.00623006  0.00620188 ... -0.00731829 -0.02420178
  0.02035598]",0
Psychopathic_Deviate,Manipulative,Devious,Manipulate,Manipulation,"[-0.00228642  0.00137403 -0.02069549 ... -0.02302717 -0.02666227
  0.01294735]",0
Psychopathic_Deviate,Manipulative,Scheming,Scheme,Scheming,"[ 0.00243313  0.00711222 -0.0030972  ... -0.0236402  -0.02479198
  0.00856633]",0
Psychopathic_Deviate,Manipulative,Cunning,Connive,Cunning,"[ 0.01195     0.00141397  0.00564122 ... -0.03829283 -0.03265894
  0.0015506 ]",0
Psychopathic_Deviate,Manipulative,Machiavellian,Machinate,Machiavellianism,"[ 0.01141601  0.00694558 -0.01096139 ... -0.02179288 -0.03380062
  0.01445402]",0
Psychopathic_Deviate,Manipulative,Calculating,Influence,Deception,"[ 0.00379218 -0.01874306 -0.0017687  ... -0.0256554  -0.00934938
  0.01843289]",0
Psychopathic_Deviate,Manipulative,Strategic,Control covertly,Influence,"[ 0.00013319  0.01205207  0.00386323 ... -0.03329236 -0.01749639
  0.01424472]",0
Psychopathic_Deviate,Aggressive,Hostile,Attack,Aggression,"[-0.00911764  0.01278685  0.01749702 ... -0.01035056 -0.04279017
  0.02080447]",0
Psychopathic_Deviate,Aggressive,Confrontational,Confront,Hostility,"[-0.00891818 -0.01704728  0.01910189 ... -0.00386728 -0.04916168
  0.00364581]",0
Psychopathic_Deviate,Aggressive,Assertive,Dominate,Confrontation,"[ 0.00174683 -0.02654666  0.01772762 ... -0.00422672 -0.0255021
  0.01140805]",0
Psychopathic_Deviate,Aggressive,Violent,Intimidate,Violence,"[-0.00939595  0.01972557 -0.01321213 ... -0.00189234 -0.03518295
  0.00484247]",0
Psychopathic_Deviate,Aggressive,Antagonistic,Force,Antagonism,"[-0.00420636  0.00570229  0.00320778 ...  0.00244439 -0.03587163
  0.01263064]",0
Psychopathic_Deviate,Aggressive,Forceful,Threaten,Threat,"[ 0.00013178  0.0140318  -0.01122544 ... -0.01606399 -0.04356186
  0.00729877]",0
Psychopathic_Deviate,Impulsive,Reckless,Act impulsively,Impulsivity,"[ 0.03826556  0.00515309  0.00870331 ... -0.01633321 -0.02999741
  0.03344972]",0
Psychopathic_Deviate,Impulsive,Spontaneous,Rush,Recklessness,"[ 0.02571806  0.00325461 -0.0240177  ... -0.0256877  -0.04205374
  0.01450626]",0
Psychopathic_Deviate,Impulsive,Unpredictable,Jump to action,Spontaneity,"[-0.00915103  0.01232369 -0.01967814 ... -0.02423454 -0.02620695
 -0.00053085]",0
Psychopathic_Deviate,Impulsive,Hot-headed,Make rash decisions,Hot-headedness,"[-0.00111281 -0.01308166 -0.00069607 ... -0.02260813 -0.01832739
 -0.00151912]",0
Psychopathic_Deviate,Impulsive,Careless,Ignore consequences,Carelessness,"[ 0.05457444 -0.00234316  0.00332637 ... -0.03131561 -0.01281294
  0.02275895]",0
Psychopathic_Deviate,Impulsive,Unrestrained,React suddenly,Unrestraint,"[ 0.00396333  0.01485221 -0.01791025 ... -0.0118411  -0.03173791
  0.01327236]",0
Psychopathic_Deviate,Risk-Taking,Daring,Take risks,Risk-taking,"[ 0.02548329 -0.00854043  0.03492836 ... -0.02071476 -0.02229405
  0.0085021 ]",0
Psychopathic_Deviate,Risk-Taking,Adventurous,Push limits,Adventurousness,"[ 0.02728556  0.00049504  0.02200011 ... -0.02065993 -0.03939239
  0.01254353]",0
Psychopathic_Deviate,Risk-Taking,Thrill-seeking,Dare,Thrill-seeking,"[ 0.03366232  0.0101805  -0.01970957 ... -0.01080921 -0.03151108
 -0.01449055]",0
Psychopathic_Deviate,Risk-Taking,Bold,Challenge danger,Boldness,"[ 0.0337612  -0.02384135  0.02588052 ... -0.02517524 -0.032044
  0.0011547 ]",0
Psychopathic_Deviate,Risk-Taking,Fearless,Gamble,Fearlessness,"[ 0.03304784 -0.02922848  0.02313988 ... -0.02521736 -0.00296839
  0.02401881]",0
Psychopathic_Deviate,Risk-Taking,Audacious,Expose oneself,Audacity,"[ 0.02135047 -0.03271468  0.00310044 ... -0.01694096 -0.02506289
  0.00209128]",0
Masculinity_Femininity,Nonconforming,Unorthodox,Diverge,Nonconformity,"[ 0.03892098  0.03802724  0.02116148 ... -0.01230336 -0.03177106
  0.00416599]",4
Masculinity_Femininity,Nonconforming,Nonstandard,Deviate,Unorthodoxy,"[ 0.03649395  0.04328147  0.0098948  ... -0.00281344 -0.03596505
  0.0028667 ]",4
Masculinity_Femininity,Nonconforming,Atypical,Vary,Atypicality,"[ 0.0322632   0.03504647  0.00578309 ...  0.00477487 -0.04356669
  0.01975269]",4
Masculinity_Femininity,Nonconforming,Unconventional,Differ,Unconventionality,"[ 0.0421446   0.03095577  0.00554421 ... -0.01547788 -0.0314148
  0.01303212]",4
Masculinity_Femininity,Nonconforming,Radical,Challenge,Radicalism,"[ 4.57692221e-02  4.27624844e-02  3.01508922e-02 ... -3.34680044e-05
 -4.48783338e-02 -2.22895271e-03]",4
Masculinity_Femininity,Nonconforming,Defiant,Resist,Defiance,"[ 0.03804128  0.04627038  0.0227252  ... -0.00070604 -0.03326782
  0.01560893]",4
Masculinity_Femininity,Androgynous,Epicene,Blend,Androgyny,"[ 0.0656516   0.00886848 -0.0272261  ... -0.00106718 -0.02923978
  0.01130283]",4
Masculinity_Femininity,Androgynous,Hermaphroditic,Mix,Epicenity,"[ 0.07711459  0.01400032 -0.00981405 ...  0.001973   -0.03238347
  0.001366  ]",4
Masculinity_Femininity,Androgynous,Unisex,Combine,Unisexuality,"[ 0.05501837  0.02979149 -0.00185184 ... -0.0059556  -0.02835998
  0.02390341]",4
Masculinity_Femininity,Androgynous,Bisexual,Merge,Bisexuality,"[ 0.04724018  0.0406029   0.00033841 ... -0.01058067 -0.04189274
  0.01287819]",4
Masculinity_Femininity,Androgynous,Ambiguous,Unify,Ambiguity,"[ 0.03899623  0.03411824 -0.00867507 ...  0.00059632 -0.02426524
  0.01517444]",4
Masculinity_Femininity,Androgynous,Fluid,Balance,Fluidity,"[ 0.03076795  0.0605271  -0.01308766 ... -0.01847669 -0.02018897
  0.01801212]",4
Masculinity_Femininity,Flexible,Adaptable,Adapt,Flexibility,"[ 0.05433647  0.04162421  0.01341537 ... -0.01411145 -0.02192302
  0.00302865]",4
Masculinity_Femininity,Flexible,Versatile,Modify,Adaptability,"[ 0.05853517  0.04506814  0.01469002 ... -0.01633474 -0.0330631
  0.00092516]",4
Masculinity_Femininity,Flexible,Accommodating,Adjust,Versatility,"[ 0.04894066  0.03206259  0.01831328 ... -0.02112629 -0.02405412
  0.00373155]",4
Masculinity_Femininity,Flexible,Compliant,Accommodate,Compliance,"[ 0.04243274  0.04462505 -0.00280709 ... -0.01999041 -0.02991349
 -0.0088053 ]",4
Masculinity_Femininity,Flexible,Open-minded,Accept,Openness,"[ 0.04690502  0.03528352  0.01243863 ... -0.00784311 -0.03360735
 -0.00160284]",4
Masculinity_Femininity,Flexible,Tolerant,Tolerate,Tolerance,"[ 0.0521054   0.04256148  0.00131453 ... -0.0134539  -0.02257717
  0.00407203]",4
Masculinity_Femininity,Traditional,Conventional,Conform,Tradition,"[ 0.05703076  0.05001745  0.02086326 ... -0.01446157 -0.01160051
 -0.02042832]",4
Masculinity_Femininity,Traditional,Customary,Maintain,Custom,"[ 0.08401262  0.04917127  0.01079661 ... -0.00279925 -0.0145547
 -0.00350521]",4
Masculinity_Femininity,Traditional,Established,Preserve,Establishment,"[ 0.05815953  0.03549483  0.00842154 ... -0.02534941 -0.00909979
 -0.01479422]",4
Masculinity_Femininity,Traditional,Orthodox,Follow,Orthodoxy,"[ 0.02237351  0.04255458  0.0003985  ...  0.02213578 -0.01823956
 -0.01071789]",4
Masculinity_Femininity,Traditional,Time-honored,Adhere,Conformity,"[ 0.04969086  0.03585183  0.01239453 ... -0.01068931 -0.0072366
 -0.02253423]",4
Masculinity_Femininity,Traditional,Rigid,Respect,Rigidity,"[ 3.79813872e-02  5.77250198e-02  6.84613129e-03 ...  7.48223738e-06
  6.49667869e-04 -1.03946859e-02]",4
Masculinity_Femininity,Assertive,Confident,Assert,Assertion,"[ 0.03848719  0.01281256 -0.0106901  ... -0.00243021 -0.01570617
  0.00548301]",4
Masculinity_Femininity,Assertive,Dominant,Command,Dominance,"[ 0.03630678  0.03126028  0.01565818 ...  0.00230422 -0.00499744
  0.01509745]",4
Masculinity_Femininity,Assertive,Strong-willed,Dominate,Strength,"[ 0.03815704  0.03550002  0.00992275 ... -0.00344112 -0.01585996
  0.00208008]",4
Masculinity_Femininity,Assertive,Decisive,Decide,Decision,"[ 0.03869626  0.02900851 -0.0027931  ... -0.00658849 -0.01547576
  0.01780192]",4
Masculinity_Femininity,Assertive,Determined,Lead,Determination,"[ 0.03991428  0.01357086  0.00195117 ... -0.00883104 -0.02198137
  0.00955805]",4
Masculinity_Femininity,Assertive,Authoritative,Direct,Authority,"[ 0.01880281  0.04192331  0.00685954 ... -0.01738215 -0.00374315
 -0.01100313]",4
