Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Conscientiousness,Efficient,Competent,Optimize,Optimization,"[ 0.06249928 -0.02047493 -0.01737086 ... -0.02569813  0.01857966
  0.00266383]",3
Conscientiousness,Efficient,Productive,Streamline,Streamlining,"[ 0.06696448  0.01584905 -0.00582074 ... -0.02038372  0.00609207
 -0.00562374]",3
Conscientiousness,Efficient,Effective,Enhance,Enhancement,"[ 0.05664393 -0.02514093  0.0075223  ... -0.04066192  0.00081495
  0.00375731]",3
Conscientiousness,Efficient,Capable,Maximize,Maximization,"[ 0.05282925  0.01325853  0.01370487 ... -0.02089755  0.01465609
  0.01502926]",3
Conscientiousness,Organized,Orderly,Organize,Organization,"[ 0.05230097 -0.02116662 -0.01895651 ... -0.03414544  0.00984908
 -0.00739422]",3
Conscientiousness,Organized,Systematic,Arrange,Arrangement,"[ 0.02225085 -0.01652962 -0.01271793 ... -0.02817851 -0.00338039
 -0.01375748]",3
Conscientiousness,Organized,Structured,Coordinate,Coordination,"[ 0.03161763  0.01151656 -0.00606811 ... -0.02604072 -0.00476834
 -0.00510084]",3
Conscientiousness,Organized,Arranged,Systematize,Systematization,"[ 0.01619091 -0.01354938 -0.02996101 ... -0.01602003  0.00080901
 -0.01500899]",3
Conscientiousness,Planful,Prepared,Plan,Planning,"[ 0.04320574  0.00229353  0.02474382 ... -0.03200636 -0.01026136
 -0.02063643]",3
Conscientiousness,Planful,Methodical,Prepare,Preparation,"[ 0.04400618 -0.0100877   0.01463567 ... -0.02961137 -0.01566994
 -0.01708675]",3
Conscientiousness,Planful,Systematic,Scheme,Scheme,"[ 0.02309417  0.00105675  0.00256333 ... -0.028864   -0.00901163
 -0.01787456]",3
Conscientiousness,Planful,Thoughtful,Design,Design,"[ 0.08051714  0.00696699 -0.00076173 ... -0.02446237 -0.00748508
 -0.00714814]",3
Conscientiousness,Reliable,Trustworthy,Deliver,Delivery,"[ 5.73318377e-02  3.89129054e-05  2.95728799e-02 ... -3.15503515e-02
 -4.67233639e-03 -2.63316091e-02]",3
Conscientiousness,Reliable,Dependable,Fulfill,Fulfillment,"[ 3.84600684e-02 -4.11605724e-05  1.30877262e-02 ... -2.33496930e-02
 -1.45229148e-02 -5.80767868e-03]",3
Conscientiousness,Reliable,Steadfast,Maintain,Maintenance,"[ 0.05680303  0.00221458  0.02567254 ... -0.03505789 -0.00863452
 -0.00180217]",3
Conscientiousness,Reliable,Loyal,Uphold,Upholding,"[ 0.04117949 -0.01198953  0.02744304 ... -0.02445685 -0.01734973
 -0.02020154]",3
Conscientiousness,Responsible,Accountable,Respond,Responsibility,"[ 0.06168072  0.00784682  0.02294037 ... -0.00963951  0.02142114
 -0.0132021 ]",3
Conscientiousness,Responsible,Dependable,Manage,Management,"[ 0.05613154  0.02916892  0.02802279 ... -0.02661879  0.02246408
 -0.00121149]",3
Conscientiousness,Responsible,Reliable,Handle,Handling,"[ 0.06710241 -0.00124512  0.02724382 ... -0.02400926 -0.00080496
 -0.01078432]",3
Conscientiousness,Responsible,Trustworthy,Administer,Administration,"[ 0.03694274  0.0007427   0.03006542 ... -0.02831567  0.01341989
 -0.01098544]",3
Conscientiousness,Thorough,Comprehensive,Examine,Examination,"[ 0.05414291 -0.01577181 -0.00523242 ... -0.02036322 -0.00335971
  0.00196589]",3
Conscientiousness,Thorough,Exhaustive,Inspect,Inspection,"[ 0.02522198  0.01008392 -0.01701508 ... -0.02449067 -0.00769498
 -0.01193656]",3
Conscientiousness,Thorough,Detailed,Review,Review,"[ 0.02936103  0.02927129 -0.0163632  ... -0.02678839  0.01488244
 -0.01935465]",3
Conscientiousness,Thorough,Meticulous,Analyze,Analysis,"[ 0.0606816   0.00153393 -0.03737383 ... -0.02765256  0.00659346
  0.00483157]",3
Neuroticism,Anxious,Worried,Worry,Worry,"[-2.21417635e-03 -5.73261688e-03 -2.26573236e-02 ... -3.45800743e-02
 -7.94359221e-05  1.00107398e-02]",1
Neuroticism,Anxious,Nervous,Fret,Fretting,"[-0.01195821 -0.00823881 -0.01764257 ... -0.02276552  0.0151583
  0.01877945]",1
Neuroticism,Anxious,Apprehensive,Agonize,Agony,"[-0.00136342  0.0015578  -0.02439166 ... -0.00420967 -0.00202338
  0.00731972]",1
Neuroticism,Anxious,Uneasy,Obsess,Obsession,"[ 0.01319227 -0.00736814 -0.02568075 ... -0.02664306 -0.0046751
  0.01592839]",1
Neuroticism,Self-pitying,Self-indulgent,Mope,Moping,"[ 0.01273113  0.02474521  0.00868191 ... -0.02127245  0.00430229
  0.02852729]",1
Neuroticism,Self-pitying,Narcissistic,Brood,Brooding,"[ 0.00879745  0.01258645  0.02546324 ... -0.0149818   0.00042281
  0.01501083]",1
Neuroticism,Self-pitying,Egocentric,Lament,Lamentation,"[ 0.03607738 -0.01077753  0.00617441 ...  0.00722655  0.00877707
 -0.01050757]",1
Neuroticism,Self-pitying,Self-absorbed,Sulk,Sulking,"[-0.02795628 -0.00286239  0.01575382 ... -0.01358039 -0.00460966
  0.01246526]",1
Neuroticism,Tense,Stressed,Tense,Tension,"[ 0.00439034  0.00614647 -0.0264659  ... -0.01327667  0.00543965
  0.01849407]",1
Neuroticism,Tense,Strained,Strain,Strain,"[ 0.00381448  0.02114438 -0.02521511 ... -0.01751293 -0.00062736
  0.01328113]",1
Neuroticism,Tense,Pressurized,Stress,Stress,"[-0.00370679  0.00683349 -0.01649085 ... -0.01711838 -0.01612601
  0.01168223]",1
Neuroticism,Tense,Nervous,Tighten,Tightness,"[-0.0084701   0.00954263 -0.03711269 ... -0.00371347  0.00870517
 -0.00844806]",1
Neuroticism,Touchy,Sensitive,React,Reactivity,"[ 0.01290462  0.00495586 -0.02079955 ... -0.01116774 -0.00096803
  0.01718224]",1
Neuroticism,Touchy,Defensive,Explode,Explosion,"[ 0.01668637  0.00975522 -0.02836227 ... -0.01954082 -0.01195679
 -0.00798638]",1
Neuroticism,Touchy,Reactive,Overreact,Overreaction,"[ 0.01238774 -0.00281117 -0.04292129 ... -0.00354701 -0.00485079
  0.0011993 ]",1
Neuroticism,Touchy,Volatile,Brace,Bracing,"[ 0.01088317  0.0308632  -0.02337168 ... -0.02664528 -0.00341525
 -0.00219355]",1
Neuroticism,Unstable,Volatile,Fluctuate,Fluctuation,"[-0.02372921  0.01567337 -0.01049677 ... -0.01942168 -0.01898337
  0.02038898]",1
Neuroticism,Unstable,Erratic,Waver,Wavering,"[-0.00941611  0.02904657  0.0127864  ... -0.01689579 -0.02626756
  0.02143386]",1
Neuroticism,Unstable,Inconsistent,Vary,Variability,"[-0.01841285  0.00950946  0.00901883 ... -0.01901892 -0.03673912
  0.02393959]",1
Neuroticism,Unstable,Changeable,Shift,Shift,"[-0.0094254   0.00341295  0.01373762 ... -0.02532986 -0.01820718
  0.01641935]",1
Neuroticism,Worrying,Anxious,Worry,Worry,"[ 0.00229186  0.00721253 -0.01139593 ... -0.03045143 -0.00331269
  0.01505224]",1
Neuroticism,Worrying,Nervous,Doubt,Doubt,"[ 0.01657638 -0.00213228 -0.02073425 ... -0.02979343 -0.00873564
  0.02189074]",1
Neuroticism,Worrying,Apprehensive,Fear,Fear,"[-0.00452794  0.00655806 -0.01137008 ... -0.01400301 -0.00358216
  0.02235215]",1
Neuroticism,Worrying,Concerned,Dread,Dread,"[ 0.01779765  0.01713692  0.00315958 ... -0.0143042  -0.00028314
  0.01362238]",1
Openness,Artistic,Creative,Create,Creativity,"[ 0.02481383  0.01278526  0.03657826 ... -0.01781798 -0.0355503
 -0.00993695]",4
Openness,Artistic,Imaginative,Innovate,Innovation,"[ 0.01577536  0.01380703  0.02666582 ... -0.02517162 -0.02584688
 -0.00161363]",4
Openness,Artistic,Expressive,Express,Expression,"[ 0.00647875  0.01135818  0.00510526 ...  0.00268591 -0.023131
 -0.01149146]",4
Openness,Artistic,Inventive,Design,Design,"[ 0.02715669  0.02773326  0.0149333  ... -0.00569728 -0.03603595
 -0.00850448]",4
Openness,Curious,Inquisitive,Explore,Exploration,"[ 0.00904606 -0.00619459  0.02297205 ... -0.02716732 -0.04673071
 -0.00860177]",4
Openness,Curious,Interested,Investigate,Investigation,"[-0.01696051 -0.01631244  0.00112128 ... -0.01017156 -0.04432178
 -0.01754535]",4
Openness,Curious,Eager,Probe,Probing,"[-0.0055356  -0.02512034  0.03160455 ... -0.02155001 -0.03171663
 -0.02278282]",4
Openness,Curious,Inquiring,Question,Questioning,"[-0.01316086 -0.02185519  0.00543299 ... -0.01817416 -0.03066504
 -0.01335339]",4
Openness,Imaginative,Creative,Imagine,Imagination,"[ 0.02888728  0.00324337  0.01478788 ... -0.02809841 -0.02474209
  0.0076306 ]",4
Openness,Imaginative,Inventive,Speculate,Speculation,"[ 0.03419912  0.00367974  0.01228033 ... -0.02654932 -0.02820411
 -0.00276525]",4
Openness,Imaginative,Innovative,Envision,Vision,"[ 0.03002927 -0.02012287  0.02300642 ... -0.02406063 -0.02033991
  0.00857315]",4
Openness,Imaginative,Visionary,Dream,Dreaming,"[ 0.01502418 -0.00824697  0.00604604 ... -0.0220315  -0.01465303
  0.00103551]",4
Openness,Insightful,Perceptive,Perceive,Perception,"[ 0.00487909 -0.04306865  0.00035213 ... -0.00437813 -0.00716164
  0.00717928]",4
Openness,Insightful,Astute,Discern,Discernment,"[-0.00725982 -0.01818279  0.00072146 ...  0.00710104 -0.02397292
  0.00619633]",4
Openness,Insightful,Intuitive,Understand,Understanding,"[-0.01133096 -0.00841491 -0.00162292 ...  0.00938693 -0.02339788
  0.01726028]",4
Openness,Insightful,Wise,Comprehend,Comprehension,"[ 0.01538545 -0.02202884  0.00196117 ...  0.01099271 -0.02529988
  0.00672661]",4
Openness,Original,Unique,Originate,Originality,"[ 0.02504332 -0.00722786  0.03216797 ... -0.01135205 -0.01879014
 -0.02434003]",4
Openness,Original,Innovative,Invent,Invention,"[ 0.03943509  0.00565952  0.01175317 ... -0.02386944 -0.01927552
 -0.00135075]",4
Openness,Original,Inventive,Pioneer,Pioneering,"[ 0.03754508 -0.0138622   0.05315267 ... -0.02741412 -0.02502489
 -0.01867945]",4
Openness,Original,Novel,Initiate,Initiation,"[ 0.00233386  0.02847272  0.03986181 ...  0.00429136 -0.03419999
 -0.01912909]",4
Openness,Wide Interest,Broad-minded,Diversify,Diversity,"[ 0.02184439 -0.01591226  0.03956721 ...  0.00827997 -0.03615218
 -0.00645837]",4
Openness,Wide Interest,Open-minded,Broaden,Broadening,"[ 0.01114461 -0.0219738   0.02269474 ...  0.00623692 -0.03313342
 -0.01167029]",4
Openness,Wide Interest,Universal,Expand,Expansion,"[-0.00211543 -0.00986685  0.03779975 ... -0.0015914  -0.03273508
 -0.0011658 ]",4
Openness,Wide Interest,Versatile,Extend,Extension,"[-1.31701036e-05 -1.70392469e-02  2.89188307e-02 ... -1.04081526e-03
 -3.79714146e-02  7.27508683e-04]",4
